proteinID_x	organism_x	description_x	valid_cds_x	proteinID_y	organism_y	description_y	valid_cds_y
G5C0Q2	HG	standard	True	Q91XI1	MM	standard	True
G5C0Q3	HG	standard	True	F6TNE3	MM	standard	True
G5C0Q5	HG	standard	True	Q8CGK3	MM	standard	True
G5C0Q7	HG	standard	True	Q8R404	MM	standard	True
G5C0Q8	HG	standard	True	D3YXK2	MM	standard	True
G5C0Q9	HG	standard	True	Q80YR5	MM	standard	True
G5C0R1	HG	standard	True	Q91VY5	MM	standard	True
G5C0R2	HG	standard	True	Q8VDF2	MM	standard	True
G5C0R3	HG	standard	True	Q497K5	MM	standard	True
G5C0R4	HG	standard	True	Q9DBG5	MM	standard	True
G5C0R5	HG	standard	True	Q9Z2G1	MM	standard	True
G5C0R6	HG	standard	True	Q8BVG4	MM	standard	True
G5C0R7	HG	standard	True	Q9CPT4	MM	standard	True
G5C0S1	HG	standard	True	P33215	MM	standard	True
G5C0S6	HG	standard	True	Q8K0D0	MM	standard	True
G5C0S7	HG	standard	True	P41971	MM	standard	True
G5C0S8	HG	standard	True	P24527	MM	standard	True
G5C0S9	HG	standard	True	P35492	MM	standard	True
G5C0T0	HG	standard	True	Q9DBA8	MM	standard	True
G5C0T1	HG	standard	True	Q8CDN8	MM	standard	True
G5C0T3	HG	standard	True	Q9JI33	MM	standard	True
G5C0T5	HG	standard	True	O08663	MM	standard	True
G5C0T8	HG	standard	True	Q505F1	MM	standard	True
G5C0U2	HG	standard	True	Q9D5R3	MM	standard	True
G5C0V1	HG	standard	True	Q91WD9	MM	standard	True
G5C0V2	HG	standard	True	Q6EDY6	MM	standard	True
G5C0V7	HG	standard	True	B2RS91	MM	standard	True
G5C0V8	HG	standard	True	Q64311	MM	standard	True
G5C0W0	HG	standard	True	Q99MS3	MM	standard	True
G5C0X6	HG	standard	True	O08641	MM	standard	True
G5C0X7	HG	standard	True	Q9D358	MM	standard	True
G5C0Y1	HG	standard	True	Q925E0	MM	standard	True
G5C0Y4	HG	standard	True	P41136	MM	standard	True
G5C0Y9	HG	standard	True	Q8CBB9	MM	standard	True
G5C0Z0	HG	standard	True	Q3U5Q7	MM	standard	True
G5C0Z2	HG	standard	True	Q06986	MM	standard	True
G5C0Z5	HG	standard	True	A0A1W2P7H6	MM	standard	True
G5C103	HG	standard	True	Q8BQM9	MM	standard	True
G5C106	HG	standard	True	Q9CZ83	MM	standard	True
G5C108	HG	standard	True	B2RWD2	MM	standard	True
G5C116	HG	standard	True	Q9JKP5	MM	standard	True
G5C131	HG	standard	True	Q9QZM0	MM	standard	True
G5C133	HG	standard	True	O70343	MM	standard	True
G5C139	HG	standard	True	O35385	MM	standard	True
G5C144	HG	standard	True	Q7TQK0	MM	standard	True
G5C145	HG	standard	True	B2RY50	MM	standard	True
G5C147	HG	standard	True	P35293	MM	standard	True
G5C149	HG	standard	True	O70400	MM	standard	True
G5C150	HG	standard	True	Q8R2Q6	MM	standard	True
G5C152	HG	standard	True	Q9Z110	MM	standard	True
G5C153	HG	standard	True	Q62417	MM	standard	True
G5C156	HG	standard	True	Q05306	MM	standard	True
G5C157	HG	standard	True	Q8VD63	MM	standard	True
G5C169	HG	standard	True	Q9D7A8	MM	standard	True
G5C170	HG	standard	True	Q99MB2	MM	standard	True
G5C171	HG	standard	True	P70453	MM	standard	True
G5C173	HG	standard	True	Q8C3M9	MM	standard	True
G5C177	HG	standard	True	Q8BM47	MM	standard	True
G5C182	HG	standard	True	Q9CQL0	MM	standard	True
G5C183	HG	standard	True	Q01147	MM	standard	True
G5C186	HG	standard	True	Q8C4Q6	MM	standard	True
G5C187	HG	standard	True	Q8K2Q7	MM	standard	True
G5C191	HG	standard	True	O08529	MM	standard	True
G5C193	HG	standard	True	Q8BIG4	MM	standard	True
G5C197	HG	standard	True	Q8C6G8	MM	standard	True
G5C1A2	HG	standard	True	Q922K9	MM	standard	True
G5C1A3	HG	standard	True	Q8K3E5	MM	standard	True
G5C1A5	HG	standard	True	Q9QXQ1	MM	standard	True
G5C1A6	HG	standard	True	Q8VED8	MM	standard	True
G5C1A7	HG	standard	True	Q8K019	MM	standard	True
G5C1A8	HG	standard	True	O88735	MM	standard	True
G5C1A9	HG	standard	True	O35099	MM	standard	True
G5C1B1	HG	standard	True	P97865	MM	standard	True
G5C1B5	HG	standard	True	Q80XF5	MM	standard	True
G5C1B8	HG	standard	True	Q60769	MM	standard	True
G5C1C5	HG	standard	True	Q64267	MM	standard	True
G5C1C6	HG	standard	True	Q3UYV9	MM	standard	True
G5C1C7	HG	standard	True	Q3U269	MM	standard	True
G5C1C8	HG	standard	True	P49813	MM	standard	True
G5C1C9	HG	standard	True	Q8K1H1	MM	standard	True
G5C1D0	HG	standard	True	J3QNE4	MM	standard	True
G5C1D1	HG	standard	True	Q80W15	MM	standard	True
G5C1D4	HG	standard	True	A2AKB9	MM	standard	True
G5C1D5	HG	standard	True	Q7TQK4	MM	standard	True
G5C1D6	HG	standard	True	Q9D075	MM	standard	True
G5C1D7	HG	standard	True	A2AKB4	MM	standard	True
G5C1D8	HG	standard	True	Q7TQF2	MM	standard	True
G5C1D9	HG	standard	True	Q8K202	MM	standard	True
G5C1E0	HG	standard	True	Q7TQG0	MM	standard	True
G5C1E1	HG	standard	True	Q91Z53	MM	standard	True
G5C1E2	HG	standard	True	B1AX39	MM	standard	True
G5C1E5	HG	standard	True	Q9JHH6	MM	standard	True
G5C1E6	HG	standard	True	Q61233	MM	standard	True
G5C1E7	HG	standard	True	A6H694	MM	standard	True
G5C1E8	HG	standard	True	Q3TD16	MM	standard	True
G5C1E9	HG	standard	True	P62046	MM	standard	True
G5C1F0	HG	standard	True	Q9R0P3	MM	standard	True
G5C1F4	HG	standard	True	P70348	MM	standard	True
G5C1F6	HG	standard	True	Q9JKV2	MM	standard	True
G5C1G1	HG	standard	True	Q811U4	MM	standard	True
G5C1G3	HG	standard	True	P42337	MM	standard	True
G5C1G4	HG	standard	True	O54836	MM	standard	True
G5C1J1	HG	standard	True	Q80WG7	MM	standard	True
G5C1J2	HG	standard	True	Q8BUY9	MM	standard	True
G5C1J4	HG	standard	True	O55038	MM	standard	True
G5C1J6	HG	standard	True	Q8BVF9	MM	standard	True
G5C1K0	HG	standard	True	Q6PGN3	MM	standard	True
G5C1K1	HG	standard	True	Q8BPP1	MM	standard	True
G5C1K3	HG	standard	True	P97351	MM	standard	True
G5C1K4	HG	standard	True	Q91X43	MM	standard	True
G5C1K6	HG	standard	True	P01101	MM	standard	True
G5C1K9	HG	standard	True	Q8K1R7	MM	standard	True
G5C1L0	HG	standard	True	P56376	MM	standard	True
G5C1L2	HG	standard	True	A0A1Y7VMP7	MM	standard	True
G5C1L3	HG	standard	True	Q99LD9	MM	standard	True
G5C1L8	HG	standard	True	Q9D2G2	MM	standard	True
G5C1L9	HG	standard	True	Q8BII1	MM	standard	True
G5C1M0	HG	standard	True	Q9R0I7	MM	standard	True
G5C1M3	HG	standard	True	O08999	MM	standard	True
G5C1M4	HG	standard	True	Q9DCB8	MM	standard	True
G5C1M5	HG	standard	True	Q9Z0J0	MM	standard	True
G5C1M7	HG	standard	True	Q3SYK4	MM	standard	True
G5C1M9	HG	standard	True	Q61412	MM	standard	True
G5C1N4	HG	standard	True	Q8R1S0	MM	standard	True
G5C1N5	HG	standard	True	Q8CB59	MM	standard	True
G5C1N6	HG	standard	True	Q8BKX7	MM	standard	True
G5C1N7	HG	standard	True	Q8VDQ1	MM	standard	True
G5C1N8	HG	standard	True	E9Q2I4	MM	standard	True
G5C1N9	HG	standard	True	Q05A62	MM	standard	True
G5C1P1	HG	standard	True	Q32Q92	MM	standard	True
G5C1P3	HG	standard	True	Q9JJF3	MM	standard	True
G5C1P5	HG	standard	True	Q9QZS3	MM	standard	True
G5C1P6	HG	standard	True	Q9EPX2	MM	standard	True
G5C1P8	HG	standard	True	Q7TMC8	MM	standard	True
G5C1Q0	HG	standard	True	Q921M3	MM	standard	True
G5C1Q1	HG	standard	True	Q8R1R4	MM	standard	True
G5C1Q2	HG	standard	True	Q6P9S0	MM	standard	True
G5C1Q3	HG	standard	True	Q80WQ2	MM	standard	True
G5C1Q4	HG	standard	True	Q80W93	MM	standard	True
G5C1Q5	HG	standard	True	Q8BWQ4	MM	standard	True
G5C1Q6	HG	standard	True	Q08331	MM	standard	True
G5C1Q7	HG	standard	True	A0A1W2P7S4	MM	standard	True
G5C1Q8	HG	standard	True	A0A1D5RMC2	MM	standard	True
G5C1R1	HG	standard	True	Q8QZR1	MM	standard	True
G5C1R9	HG	standard	True	Q8VHI4	MM	standard	True
G5C1S1	HG	standard	True	Q9JJA4	MM	standard	True
G5C1S3	HG	standard	True	Q3TY65	MM	standard	True
G5C1S4	HG	standard	True	Q3U3E2	MM	standard	True
G5C1S7	HG	standard	True	Q6DFW4	MM	standard	True
G5C1S9	HG	standard	True	P63166	MM	standard	True
G5C1T0	HG	standard	True	E9Q295	MM	standard	True
G5C1T2	HG	standard	True	Q3V3A1	MM	standard	True
G5C1T4	HG	standard	True	Q9JKN6	MM	standard	True
G5C1T6	HG	standard	True	Q8R3T5	MM	standard	True
G5C1T9	HG	standard	True	Q2KHI9	MM	standard	True
G5C1U0	HG	standard	True	E9PW83	MM	standard	True
G5C1U2	HG	standard	True	Q4ZJM7	MM	standard	True
G5C1U3	HG	standard	True	Q99L48	MM	standard	True
G5C1U4	HG	standard	True	Q8BHN0	MM	standard	True
G5C1Y3	HG	standard	True	Q8K4M5	MM	standard	True
G5C1Y4	HG	standard	True	P80315	MM	standard	True
G5C1Y6	HG	standard	True	Q8QZV6	MM	standard	True
G5C1Y9	HG	standard	True	Q6P5F9	MM	standard	True
G5C1Z0	HG	standard	True	Q6ZQ93	MM	standard	True
G5C1Z7	HG	standard	True	Q9D0K1	MM	standard	True
G5C1Z8	HG	standard	True	Q9D3U0	MM	standard	True
G5C1Z9	HG	standard	True	P15307	MM	standard	True
G5C201	HG	standard	True	Q9QYE3	MM	standard	True
G5C204	HG	standard	True	Q9DBL9	MM	standard	True
G5C205	HG	standard	True	E5FYH1	MM	standard	True
G5C206	HG	standard	True	Q66JZ4	MM	standard	True
G5C207	HG	standard	True	Q8R2V3	MM	standard	True
G5C214	HG	standard	True	Q8C0L9	MM	standard	True
G5C216	HG	standard	True	Q9WU12	MM	standard	True
G5C217	HG	standard	True	P25233	MM	standard	True
G5C218	HG	standard	True	Q9QZ04	MM	standard	True
G5C219	HG	standard	True	Q60764	MM	standard	True
G5C221	HG	standard	True	Q6PCM2	MM	standard	True
G5C222	HG	standard	True	Q3TUH1	MM	standard	True
G5C223	HG	standard	True	Q9D906	MM	standard	True
G5C228	HG	standard	True	Q8R4I1	MM	standard	True
G5C235	HG	standard	True	P97504	MM	standard	True
G5C236	HG	standard	True	Q9D711	MM	standard	True
G5C237	HG	standard	True	P97946	MM	standard	True
G5C240	HG	standard	True	Q91ZT8	MM	standard	True
G5C241	HG	standard	True	Q8BHX0	MM	standard	True
G5C242	HG	standard	True	Q80TS5	MM	standard	True
G5C245	HG	standard	True	Q8BQM4	MM	standard	True
G5C246	HG	standard	True	Q68ED3	MM	standard	True
G5C248	HG	standard	True	O88665	MM	standard	True
G5C249	HG	standard	True	Q99MH6	MM	standard	True
G5C250	HG	standard	True	Q9D2Y5	MM	standard	True
G5C251	HG	standard	True	Q8K3Z0	MM	standard	True
G5C252	HG	standard	True	Q80TQ2	MM	standard	True
G5C253	HG	standard	True	Q9ER74	MM	standard	True
G5C256	HG	standard	True	Q6NZE7	MM	standard	True
G5C257	HG	standard	True	Q9JI83	MM	standard	True
G5C259	HG	standard	True	Q80SU4	MM	standard	True
G5C264	HG	standard	True	Q3UD82	MM	standard	True
G5C265	HG	standard	True	P61372	MM	standard	True
G5C277	HG	standard	True	Q9CZG9	MM	standard	True
G5C284	HG	standard	True	Q3TTL0	MM	standard	True
G5C286	HG	standard	True	Q8BHG9	MM	standard	True
G5C289	HG	standard	True	Q8R001	MM	standard	True
G5C290	HG	standard	True	Q7TNK4	MM	standard	True
G5C293	HG	standard	True	P15620	MM	standard	True
G5C294	HG	standard	True	Q91VN1	MM	standard	True
G5C299	HG	standard	True	Q8BHP2	MM	standard	True
G5C2A0	HG	standard	True	Q9CQS2	MM	standard	True
G5C2A7	HG	standard	True	Q8K1L0	MM	standard	True
G5C2A9	HG	standard	True	Q9D3S9	MM	standard	True
G5C2B2	HG	standard	True	Q9D1T5	MM	standard	True
G5C2B7	HG	standard	True	Q9Z248	MM	standard	True
G5C2B8	HG	standard	True	E9Q6H8	MM	standard	True
G5C2C0	HG	standard	True	P70190	MM	standard	True
G5C2C1	HG	standard	True	Q8K4D7	MM	standard	True
G5C2C3	HG	standard	True	O70167	MM	standard	True
G5C2C5	HG	standard	True	P02469	MM	standard	True
G5C2C6	HG	standard	True	O08749	MM	standard	True
G5C2C8	HG	standard	True	Q9JIY2	MM	standard	True
G5C2D2	HG	standard	True	Q8C0L8	MM	standard	True
G5C2D3	HG	standard	True	Q8R316	MM	standard	True
G5C2D5	HG	standard	True	P31324	MM	standard	True
G5C2D9	HG	standard	True	Q5DTV4	MM	standard	True
G5C2E0	HG	standard	True	P26043	MM	standard	True
G5C2E2	HG	standard	True	P49003	MM	standard	True
G5C2E5	HG	standard	True	Q0VBM2	MM	standard	True
G5C2E7	HG	standard	True	Q9JHE7	MM	standard	True
G5C2F1	HG	standard	True	P24529	MM	standard	True
G5C2F2	HG	standard	True	P01326	MM	standard	True
G5C2F5	HG	standard	True	O35972	MM	standard	True
G5C2F6	HG	standard	True	Q9QZ47	MM	standard	True
G5C2F8	HG	standard	True	P19973	MM	standard	True
G5C2F9	HG	standard	True	P13412	MM	standard	True
G5C2G3	HG	standard	True	Q8BGA8	MM	standard	True
G5C2G4	HG	standard	True	Q9DAN1	MM	standard	True
G5C2G5	HG	standard	True	Q91X17	MM	standard	True
G5C2G6	HG	standard	True	Q9D733	MM	standard	True
G5C2H0	HG	standard	True	P97821	MM	standard	True
G5C2H2	HG	standard	True	O08750	MM	standard	True
G5C2H3	HG	standard	True	Q9JLZ3	MM	standard	True
G5C2H4	HG	standard	True	P48025	MM	standard	True
G5C2H5	HG	standard	True	Q5PR73	MM	standard	True
G5C2H6	HG	standard	True	Q99P27	MM	standard	True
G5C2H7	HG	standard	True	Q8R4V5	MM	standard	True
G5C2H9	HG	standard	True	Q8VCX5	MM	standard	True
G5C2I2	HG	standard	True	Q9D3F7	MM	standard	True
G5C2I3	HG	standard	True	Q9CPV2	MM	standard	True
G5C2I4	HG	standard	True	Q9D8Z1	MM	standard	True
G5C2I5	HG	standard	True	Q9ER58	MM	standard	True
G5C2I8	HG	standard	True	Q61207	MM	standard	True
G5C2J9	HG	standard	True	P27641	MM	standard	True
G5C2K2	HG	standard	True	Q8BJL0	MM	standard	True
G5C2K4	HG	standard	True	P47877	MM	standard	True
G5C2K5	HG	standard	True	Q07079	MM	standard	True
G5C2K9	HG	standard	True	Q60987	MM	standard	True
G5C2L1	HG	standard	True	Q9D9P8	MM	standard	True
G5C2L7	HG	standard	True	Q9DCM2	MM	standard	True
G5C2L9	HG	standard	True	P29594	MM	standard	True
G5C2M1	HG	standard	True	Q3TY60	MM	standard	True
G5C2M2	HG	standard	True	Q62523	MM	standard	True
G5C2N0	HG	standard	True	Q921K8	MM	standard	True
G5C2N1	HG	standard	True	Q8BNE1	MM	standard	True
G5C2N9	HG	standard	True	E9Q7D5	MM	standard	True
G5C2P0	HG	standard	True	Q8VIH1	MM	standard	True
G5C2P1	HG	standard	True	Q9R0M5	MM	standard	True
G5C2Q0	HG	standard	True	Q99LQ1	MM	standard	True
G5C2Q3	HG	standard	True	P47242	MM	standard	True
G5C2Q4	HG	standard	True	Q8BZ09	MM	standard	True
G5C2Q6	HG	standard	True	Q99MQ4	MM	standard	True
G5C2Q7	HG	standard	True	O35103	MM	standard	True
G5C2Q8	HG	standard	True	Q62000	MM	standard	True
G5C2R6	HG	standard	True	Q62406	MM	standard	True
G5C2R7	HG	standard	True	Q9Z2D6	MM	standard	True
G5C2S1	HG	standard	True	Q8K1K4	MM	standard	True
G5C2S3	HG	standard	True	Q05AA6	MM	standard	True
G5C2S6	HG	standard	True	P35991	MM	standard	True
G5C2S8	HG	standard	True	P51569	MM	standard	True
G5C2T4	HG	standard	True	O54972	MM	standard	True
G5C2T5	HG	standard	True	Q5XFR0	MM	standard	True
G5C2T6	HG	standard	True	Q9JME7	MM	standard	True
G5C2T7	HG	standard	True	Q571E4	MM	standard	True
G5C2T8	HG	standard	True	P08030	MM	standard	True
G5C2T9	HG	standard	True	Q8R4E9	MM	standard	True
G5C2U1	HG	standard	True	Q3U308	MM	standard	True
G5C2U2	HG	standard	True	Q3U9F6	MM	standard	True
G5C2U3	HG	standard	True	Q9QY31	MM	standard	True
G5C2V3	HG	standard	True	P55258	MM	standard	True
G5C2V4	HG	standard	True	Q6VYH9	MM	standard	True
G5C2V5	HG	standard	True	Q0P523	MM	standard	True
G5C2V6	HG	standard	True	Q9CR80	MM	standard	True
G5C2V7	HG	standard	True	Q60902	MM	standard	True
G5C2V8	HG	standard	True	Q9D9Q6	MM	standard	True
G5C2W2	HG	standard	True	Q7TN02	MM	standard	True
G5C2W5	HG	standard	True	Q62141	MM	standard	True
G5C2W6	HG	standard	True	Q99L00	MM	standard	True
G5C2X4	HG	standard	True	Q9CX60	MM	standard	True
G5C2X5	HG	standard	True	P62700	MM	standard	True
G5C2X6	HG	standard	True	P97793	MM	standard	True
G5C2X7	HG	standard	True	Q8CI96	MM	standard	True
G5C2X9	HG	standard	True	Q6PAC4	MM	standard	True
G5C2Y0	HG	standard	True	Q3TYG6	MM	standard	True
G5C2Y1	HG	standard	True	Q6ZQL4	MM	standard	True
G5C2Y3	HG	standard	True	Q5IBH7	MM	standard	True
G5C2Y9	HG	standard	True	P47930	MM	standard	True
G5C2Z0	HG	standard	True	Q8K3W0	MM	standard	True
G5C2Z1	HG	standard	True	Q8R1Q9	MM	standard	True
G5C2Z2	HG	standard	True	Q9CQP0	MM	standard	True
G5C2Z3	HG	standard	True	E9PX68	MM	standard	True
G5C2Z4	HG	standard	True	Q9CZV5	MM	standard	True
G5C2Z5	HG	standard	True	Q8VCE2	MM	standard	True
G5C2Z8	HG	standard	True	Q4KWH5	MM	standard	True
G5C2Z9	HG	standard	True	Q80WB5	MM	standard	True
G5C301	HG	standard	True	Q3UFT3	MM	standard	True
G5C304	HG	standard	True	Q9D9R0	MM	standard	True
G5C305	HG	standard	True	E9PWG2	MM	standard	True
G5C307	HG	standard	True	P07309	MM	standard	True
G5C309	HG	standard	True	O35902	MM	standard	True
G5C311	HG	standard	True	Q61495	MM	standard	True
G5C319	HG	standard	True	Q91Z96	MM	standard	True
G5C320	HG	standard	True	O35639	MM	standard	True
G5C323	HG	standard	True	Q99N96	MM	standard	True
G5C325	HG	standard	True	Q8BIH0	MM	standard	True
G5C327	HG	standard	True	Q6P5E4	MM	standard	True
G5C329	HG	standard	True	Q8VCE6	MM	standard	True
G5C330	HG	standard	True	O88543	MM	standard	True
G5C331	HG	standard	True	Q8QZS3	MM	standard	True
G5C335	HG	standard	True	Q5DU02	MM	standard	True
G5C338	HG	standard	True	Q9CQS5	MM	standard	True
G5C339	HG	standard	True	Q6P566	MM	standard	True
G5C343	HG	standard	True	Q8K305	MM	standard	True
G5C345	HG	standard	True	Q9EQH2	MM	standard	True
G5C346	HG	standard	True	P51125	MM	standard	True
G5C350	HG	standard	True	Q8BKC5	MM	standard	True
G5C352	HG	standard	True	Q99KH8	MM	standard	True
G5C354	HG	standard	True	P28271	MM	standard	True
G5C355	HG	standard	True	Q6Q899	MM	standard	True
G5C356	HG	standard	True	Q80Z37	MM	standard	True
G5C359	HG	standard	True	Q8CDT7	MM	standard	True
G5C361	HG	standard	True	Q9DAK3	MM	standard	True
G5C365	HG	standard	True	Q9CY28	MM	standard	True
G5C369	HG	standard	True	Q811L6	MM	standard	True
G5C370	HG	standard	True	Q499D0	MM	standard	True
G5C371	HG	standard	True	Q8BZX4	MM	standard	True
G5C375	HG	standard	True	Q61142	MM	standard	True
G5C378	HG	standard	True	Q80T74	MM	standard	True
G5C379	HG	standard	True	E9Q166	MM	standard	True
G5C382	HG	standard	True	Q6NV72	MM	standard	True
G5C384	HG	standard	True	P59708	MM	standard	True
G5C385	HG	standard	True	Q9D6I3	MM	standard	True
G5C386	HG	standard	True	Q497Q6	MM	standard	True
G5C387	HG	standard	True	Q8CDW1	MM	standard	True
G5C390	HG	standard	True	P70365	MM	standard	True
G5C393	HG	standard	True	Q32KI9	MM	standard	True
G5C394	HG	standard	True	P11798	MM	standard	True
G5C398	HG	standard	True	G3X9M3	MM	standard	True
G5C3A0	HG	standard	True	P27664	MM	standard	True
G5C3A1	HG	standard	True	Q8VHJ7	MM	standard	True
G5C3A3	HG	standard	True	Q8BK63	MM	standard	True
G5C3A4	HG	standard	True	Q9QXT6	MM	standard	True
G5C3A5	HG	standard	True	Q8C7K6	MM	standard	True
G5C3A6	HG	standard	True	O88396	MM	standard	True
G5C3A7	HG	standard	True	Q8BZI0	MM	standard	True
G5C3A8	HG	standard	True	Q69ZX8	MM	standard	True
G5C3A9	HG	standard	True	Q9WUH5	MM	standard	True
G5C3B0	HG	standard	True	Q99PN3	MM	standard	True
G5C3B1	HG	standard	True	Q9ESN2	MM	standard	True
G5C3B2	HG	standard	True	Q8R040	MM	standard	True
G5C3B3	HG	standard	True	P36916	MM	standard	True
G5C3B4	HG	standard	True	Q811B5	MM	standard	True
G5C3B5	HG	standard	True	Q6P542	MM	standard	True
G5C3B6	HG	standard	True	Q80W00	MM	standard	True
G5C3B7	HG	standard	True	Q99N84	MM	standard	True
G5C3B8	HG	standard	True	Q8K341	MM	standard	True
G5C3B9	HG	standard	True	B8JJ69	MM	standard	True
G5C3C0	HG	standard	True	G3X8X0	MM	standard	True
G5C3C1	HG	standard	True	Q8BQ30	MM	standard	True
G5C3C4	HG	standard	True	O08917	MM	standard	True
G5C3C7	HG	standard	True	O70422	MM	standard	True
G5C3C8	HG	standard	True	Q3U2A8	MM	standard	True
G5C3D2	HG	standard	True	Q80ZC9	MM	standard	True
G5C3D4	HG	standard	True	Q99KJ5	MM	standard	True
G5C3D5	HG	standard	True	P20263	MM	standard	True
G5C3D8	HG	standard	True	Q9Z1N5	MM	standard	True
G5C3D9	HG	standard	True	Q9WTT4	MM	standard	True
G5C3E0	HG	standard	True	O88995	MM	standard	True
G5C3E7	HG	standard	True	Q7TSC1	MM	standard	True
G5C3E8	HG	standard	True	Q9Z1R2	MM	standard	True
G5C3E9	HG	standard	True	Q9Z1R3	MM	standard	True
G5C3F0	HG	standard	True	Q9Z1R4	MM	standard	True
G5C3F1	HG	standard	True	Q61858	MM	standard	True
G5C3F2	HG	standard	True	P67871	MM	standard	True
G5C3F3	HG	standard	True	Q8K1T4	MM	standard	True
G5C3F6	HG	standard	True	Q9Z1Q4	MM	standard	True
G5C3F8	HG	standard	True	Q99LD8	MM	standard	True
G5C3G0	HG	standard	True	Q9Z1Q5	MM	standard	True
G5C3G1	HG	standard	True	Q9QUM7	MM	standard	True
G5C3G3	HG	standard	True	Q9Z1Q9	MM	standard	True
G5C3G4	HG	standard	True	O35900	MM	standard	True
G5C3G7	HG	standard	True	O35657	MM	standard	True
G5C3G9	HG	standard	True	Q9Z148	MM	standard	True
G5C3H1	HG	standard	True	B8JJN0	MM	standard	True
G5C3H2	HG	standard	True	P19426	MM	standard	True
G5C3H3	HG	standard	True	Q6NZR5	MM	standard	True
G5C3H4	HG	standard	True	O70348	MM	standard	True
G5C3H5	HG	standard	True	Q9JHN8	MM	standard	True
G5C3H6	HG	standard	True	P01029	MM	standard	True
G5C3H7	HG	standard	True	P03940	MM	standard	True
G5C3H8	HG	standard	True	O35451	MM	standard	True
G5C3H9	HG	standard	True	O35450	MM	standard	True
G5C3I1	HG	standard	True	O35448	MM	standard	True
G5C3I2	HG	standard	True	Q6GUQ1	MM	standard	True
G5C3I6	HG	standard	True	O35984	MM	standard	True
G5C3I7	HG	standard	True	Q3U1Z5	MM	standard	True
G5C3I8	HG	standard	True	P31695	MM	standard	True
G5C3J6	HG	standard	True	Q3UQI9	MM	standard	True
G5C3K6	HG	standard	True	Q5NC41	MM	standard	True
G5C3K7	HG	standard	True	Q9D7S0	MM	standard	True
G5C3L0	HG	standard	True	Q5SPH3	MM	standard	True
G5C3M4	HG	standard	True	Q9D3I6	MM	standard	True
G5C3M5	HG	standard	True	E9Q2E9	MM	standard	True
G5C3M9	HG	standard	True	Q8K2H1	MM	standard	True
G5C3N0	HG	standard	True	Q3U5C7	MM	standard	True
G5C3N2	HG	standard	True	Q9CR55	MM	standard	True
G5C3N4	HG	standard	True	Q3UIZ8	MM	standard	True
G5C3N5	HG	standard	True	Q9WUJ8	MM	standard	True
G5C3N6	HG	standard	True	Q9EQH3	MM	standard	True
G5C3N7	HG	standard	True	Q9Z179	MM	standard	True
G5C3P3	HG	standard	True	Q6NTA4	MM	standard	True
G5C3P5	HG	standard	True	Q8K203	MM	standard	True
G5C3P6	HG	standard	True	Q64191	MM	standard	True
G5C3P8	HG	standard	True	Q9WTZ8	MM	standard	True
G5C3Q0	HG	standard	True	Q9WTZ9	MM	standard	True
G5C3Q1	HG	standard	True	B2RVE2	MM	standard	True
G5C3Q5	HG	standard	True	G5E872	MM	standard	True
G5C3Q6	HG	standard	True	Q9ESK3	MM	standard	True
G5C3Q8	HG	standard	True	P33173	MM	standard	True
G5C3Q9	HG	standard	True	O35423	MM	standard	True
G5C3R0	HG	standard	True	Q8CEZ4	MM	standard	True
G5C3R1	HG	standard	True	F6XLV1	MM	standard	True
G5C3R2	HG	standard	True	Q70E20	MM	standard	True
G5C3R3	HG	standard	True	Q8BVN4	MM	standard	True
G5C3R4	HG	standard	True	Q8CEE6	MM	standard	True
G5C3R5	HG	standard	True	Q3UM45	MM	standard	True
G5C3R6	HG	standard	True	Q8VDJ3	MM	standard	True
G5C3R7	HG	standard	True	P42208	MM	standard	True
G5C3R9	HG	standard	True	Q9Z2W1	MM	standard	True
G5C3S0	HG	standard	True	O35425	MM	standard	True
G5C3S1	HG	standard	True	Q6P3Z3	MM	standard	True
G5C3S2	HG	standard	True	Q8BGE6	MM	standard	True
G5C3S3	HG	standard	True	P97930	MM	standard	True
G5C3S4	HG	standard	True	Q9D8Y8	MM	standard	True
G5C3S5	HG	standard	True	Q8CIM3	MM	standard	True
G5C3S7	HG	standard	True	Q8BZL1	MM	standard	True
G5C3T1	HG	standard	True	Q99JY9	MM	standard	True
G5C3T5	HG	standard	True	Q9DBR4	MM	standard	True
G5C3T6	HG	standard	True	Q14AW5	MM	standard	True
G5C3T9	HG	standard	True	Q91WT8	MM	standard	True
G5C3U1	HG	standard	True	Q9D3G9	MM	standard	True
G5C3U2	HG	standard	True	F8VQG7	MM	standard	True
G5C3U3	HG	standard	True	Q6A026	MM	standard	True
G5C3U6	HG	standard	True	O70475	MM	standard	True
G5C3U7	HG	standard	True	Q99M04	MM	standard	True
G5C3V0	HG	standard	True	P35601	MM	standard	True
G5C3V1	HG	standard	True	Q3UGF1	MM	standard	True
