clusterNumber	bestScore_x	Organism_x	Score_x	proteinID_x	Bootstrap_x	bestScore_y	Organism_y	Score_y	proteinID_y	Bootstrap_y
16157	180	H.sapiens	1.0	P55089	100%	180	M.musculus	1.0	P81615	100%
16158	180	H.sapiens	1.0	P62306	100%	180	M.musculus	1.0	P62307	100%
16159	180	H.sapiens	1.0	Q0D2K3	100%	180	M.musculus	1.0	Q2WG77	100%
16160	180	H.sapiens	1.0	Q96I45	100%	180	M.musculus	1.0	A2AJB2	100%
16161	180	H.sapiens	1.0	A6NFE3	100%	180	M.musculus	1.0	Q9D581	100%
16162	180	H.sapiens	1.0	Q6UXB2	100%	180	M.musculus	1.0	Q5UW37	100%
16163	180	H.sapiens	1.0	Q71UM5	100%	180	M.musculus	1.0	Q6ZWY3	100%
16164	180	H.sapiens	1.0	P20962	100%	180	M.musculus	1.0	Q9D0J8	100%
16165	180	H.sapiens	1.0	Q9Y6G1	100%	180	M.musculus	1.0	P56983	100%
16166	180	H.sapiens	1.0	Q15651	100%	180	M.musculus	1.0	Q9DCB1	100%
16167	180	H.sapiens	1.0	Q5U5X0	100%	180	M.musculus	1.0	Q9DA03	100%
16168	180	H.sapiens	1.0	Q6UX82	100%	180	M.musculus	1.0	Q9D7S0	99%
16169	179	H.sapiens	1.0	P23297	100%	179	M.musculus	1.0	P56565	100%
16170	179	H.sapiens	1.0	Q6P5X5	100%	179	M.musculus	1.0	Q3U595	100%
16171	179	H.sapiens	1.0	O15342	100%	179	M.musculus	1.0	Q9CQD8	100%
16172	179	H.sapiens	1.0	Q7Z4H4	100%	179	M.musculus	1.0	Q7TNK8	100%
16173	179	H.sapiens	1.0	Q9NRR3	100%	179	M.musculus	1.0	Q8BGH7	100%
16174	179	H.sapiens	1.0	Q8IYN2	100%	179	M.musculus	1.0	Q9CZY2	100%
16175	178	H.sapiens	1.0	O75964	97%	178	M.musculus	1.0	Q9CPQ8	100%
16176	178	H.sapiens	1.0	A6NFY7	100%	178	M.musculus	1.0	Q3U276	100%
16177	178	H.sapiens	1.0	C9JLW8	100%	178	M.musculus	1.0	Q3UGS4	100%
16178	178	H.sapiens	1.0	P61769	100%	178	M.musculus	1.0	P01887	100%
16179	178	H.sapiens	1.0	A8MTZ7	100%	178	M.musculus	1.0	Q80W69	100%
16180	178	H.sapiens	1.0	Q8TEF2	100%	178	M.musculus	1.0	G3UW87	100%
16181	178	H.sapiens	1.0	Q1A5X6	100%	178	M.musculus	1.0	Q8BPW0	100%
16182	178	H.sapiens	1.0	Q96KP6	100%	178	M.musculus	1.0	Q3SXA6	100%
16183	178	H.sapiens	1.0	Q9NRX3	100%	178	M.musculus	1.0	Q4FZG9	100%
16184	178	H.sapiens	1.0	Q9HC73	100%	178	M.musculus	1.0	Q8CII9	99%
16185	178	H.sapiens	1.0	Q9Y291	100%	178	M.musculus	1.0	Q9D2R8	100%
16186	177	H.sapiens	1.0	P50238	100%	177	M.musculus	1.0	P63254	100%
16187	177	H.sapiens	1.0	Q6XD76	100%	177	M.musculus	1.0	M0QW46	100%
16188	177	H.sapiens	1.0	O60516	100%	177	M.musculus	1.0	Q80VV3	100%
16189	177	H.sapiens	1.0	O43676	100%	177	M.musculus	1.0	Q9CQZ6	100%
16190	177	H.sapiens	1.0	Q9BV40	100%	177	M.musculus	1.0	O70404	100%
16191	177	H.sapiens	1.0	Q9H299	100%	177	M.musculus	1.0	Q91VW3	100%
16192	176	H.sapiens	1.0	P0DKX4	100%	176	M.musculus	1.0	J3QNP2	100%
16193	176	H.sapiens	1.0	O60676	100%	176	M.musculus	1.0	P32766	99%
16194	176	H.sapiens	1.0	Q9UBC9	100%	176	M.musculus	1.0	O09116	74%
16195	176	H.sapiens	1.0	Q8N292	100%	176	M.musculus	1.0	Q8CB93	100%
16196	176	H.sapiens	1.0	Q9HBI5	100%	176	M.musculus	1.0	Q8BGD0	100%
16197	176	H.sapiens	1.0	Q8NHE4	100%	176	M.musculus	1.0	Q91XE7	100%
16198	175	H.sapiens	1.0	O75711	100%	175	M.musculus	1.0	O88745	100%
16199	175	H.sapiens	1.0	Q075Z2	100%	175	M.musculus	1.0	Q3UW26	99%
16200	175	H.sapiens	1.0	A0PJW8	100%	175	M.musculus	1.0	Q9D757	100%
16201	175	H.sapiens	1.0	O43920	100%	175	M.musculus	1.0	Q99LY9	100%
16202	175	H.sapiens	1.0	P08949	100%	175	M.musculus	1.0	Q9CR53	100%
16203	175	H.sapiens	1.0	Q15170	100%	175	M.musculus	1.0	Q921P9	100%
16204	175	H.sapiens	1.0	Q5HYR2	100%	175	M.musculus	1.0	Q9D9R7	96%
16205	175	H.sapiens	1.0	Q96A61	100%	175	M.musculus	1.0	Q8CDV4	100%
16206	175	H.sapiens	1.0	Q96FX2	99%	175	M.musculus	1.0	Q8K0W9	99%
16207	175	H.sapiens	1.0	Q9P2X0	100%	175	M.musculus	1.0	Q9D1Q4	100%
16208	175	H.sapiens	1.0	Q9Y581	100%	175	M.musculus	1.0	Q9QY05	100%
16209	174	H.sapiens	1.0	P82909	100%	174	M.musculus	1.0	Q9CQX8	100%
16210	174	H.sapiens	1.0	O75324	100%	174	M.musculus	1.0	P61807	100%
16211	174	H.sapiens	1.0	O43678	100%	174	M.musculus	1.0	Q9CQ75	100%
16212	174	H.sapiens	1.0	Q9H503	100%	174	M.musculus	1.0	Q8BVR0	100%
16213	173	H.sapiens	1.0	Q8TDU5	97%	173	M.musculus	1.0	Q8VIC6	89%
16214	173	H.sapiens	1.0	P15248	100%	173	M.musculus	1.0	P15247	100%
16215	173	H.sapiens	1.0	P14854	100%	173	M.musculus	1.0	P56391	100%
16216	173	H.sapiens	1.0	Q02221	100%	173	M.musculus	1.0	P43023	100%
16217	173	H.sapiens	1.0	P61024	100%	173	M.musculus	1.0	P61025	91%
16218	173	H.sapiens	1.0	Q9UIL1	100%	173	M.musculus	1.0	Q78YZ6	100%
16219	173	H.sapiens	1.0	Q9Y2R0	100%	173	M.musculus	1.0	Q9D2R6	100%
16220	172	H.sapiens	1.0	A1L1A6	100%	172	M.musculus	1.0	B2RTN2	100%
16221	172	H.sapiens	1.0	E9PQX1	100%	172	M.musculus	1.0	D3Z338	100%
16222	172	H.sapiens	1.0	P06703	100%	172	M.musculus	1.0	P14069	100%
16223	172	H.sapiens	1.0	P33552	100%	172	M.musculus	1.0	P56390	99%
16224	172	H.sapiens	1.0	Q5JSS6	100%	172	M.musculus	1.0	Q61845	100%
16225	172	H.sapiens	1.0	Q8IXQ3	100%	172	M.musculus	1.0	Q8VCE4	100%
16226	171	H.sapiens	1.0	P01764	100%	171	M.musculus	1.0	P01806	96%
16227	171	H.sapiens	1.0	P22466	100%	171	M.musculus	1.0	P47212	100%
16228	171	H.sapiens	1.0	Q6UY27	100%	171	M.musculus	1.0	Q3UW31	100%
16229	171	H.sapiens	1.0	Q4G0I0	100%	171	M.musculus	1.0	Q6RUT7	100%
16230	171	H.sapiens	1.0	Q86WS3	100%	171	M.musculus	1.0	Q4FZG8	100%
16231	171	H.sapiens	1.0	Q96IM9	100%	171	M.musculus	1.0	Q9D3X8	100%
16232	171	H.sapiens	1.0	Q9H0Q3	99%	171	M.musculus	1.0	Q9D164	100%
16233	171	H.sapiens	1.0	Q9BQS6	100%	171	M.musculus	1.0	Q9DAM3	100%
16234	170	H.sapiens	1.0	A8MXZ1	100%	170	M.musculus	1.0	Q9D4F3	60%
16235	170	H.sapiens	1.0	K7EJG0	100%	170	M.musculus	1.0	F6WBA1	100%
16236	170	H.sapiens	1.0	P14621	100%	170	M.musculus	1.0	P56375	100%
16237	170	H.sapiens	1.0	P61960	100%	170	M.musculus	1.0	P61961	100%
16238	170	H.sapiens	1.0	Q75WM6	100%	170	M.musculus	1.0	Q8CJI4	100%
16239	170	H.sapiens	1.0	Q9NRJ3	100%	170	M.musculus	1.0	Q9JIL2	100%
16240	169	H.sapiens	1.0	P31949	100%	169	M.musculus	1.0	P50543	100%
16241	169	H.sapiens	1.0	Q07325	99%	169	M.musculus	1.0	P18340	99%
16242	169	H.sapiens	1.0	Q53GA4	100%	169	M.musculus	1.0	O08969	100%
16243	169	H.sapiens	1.0	Q6YFQ2	100%	169	M.musculus	1.0	Q80ZN9	100%
16244	169	H.sapiens	1.0	Q9H112	100%	169	M.musculus	1.0	Q9D269	100%
16245	168	H.sapiens	1.0	P49458	100%	168	M.musculus	1.0	P49962	100%
16246	168	H.sapiens	1.0	P33763	100%	168	M.musculus	1.0	P63084	100%
16247	168	H.sapiens	1.0	P49913	100%	168	M.musculus	1.0	P51437	99%
16248	168	H.sapiens	1.0	Q16655	100%	168	M.musculus	1.0	Q2TA50	100%
16249	168	H.sapiens	1.0	Q5TAB7	100%	168	M.musculus	1.0	Q2WG76	100%
16250	168	H.sapiens	1.0	H3BR39	100%	168	M.musculus	1.0	Q9CPU3	100%
16251	168	H.sapiens	1.0	E9PB15	100%	168	M.musculus	1.0	Q9D9A7	100%
16252	168	H.sapiens	1.0	Q9Y5J9	100%	168	M.musculus	1.0	P62077	100%
16253	168	H.sapiens	1.0	Q717R9	100%	168	M.musculus	1.0	Q8R4T1	100%
16254	168	H.sapiens	1.0	Q8N131	100%	168	M.musculus	1.0	Q91Z22	100%
16255	168	H.sapiens	1.0	Q8IVY1	100%	168	M.musculus	1.0	Q9CQM1	100%
16256	168	H.sapiens	1.0	Q6UXB3	100%	168	M.musculus	1.0	Q9DD23	100%
16257	168	H.sapiens	1.0	Q9UHQ7	100%	168	M.musculus	1.0	Q9DD24	100%
16258	167	H.sapiens	1.0	Q9Y241	100%	167	M.musculus	1.0	Q9JLR9	100%
16259	167	H.sapiens	1.0	P60602	100%	167	M.musculus	1.0	P60603	100%
16260	167	H.sapiens	1.0	A8MWE9	100%	167	M.musculus	1.0	Q8C9R9	100%
16261	167	H.sapiens	1.0	Q8WXA2	100%	167	M.musculus	1.0	E9Q658	100%
16262	167	H.sapiens	1.0	Q6NZ36	100%	167	M.musculus	1.0	Q3UN58	100%
16263	167	H.sapiens	1.0	Q6GTX8	100%	167	M.musculus	1.0	Q8BG84	100%
16264	167	H.sapiens	1.0	O95868	100%	167	M.musculus	1.0	Q9Z1Q3	100%
16265	167	H.sapiens	1.0	Q96HE8	100%	167	M.musculus	1.0	Q9D3H0	100%
16266	166	H.sapiens	1.0	P03897	100%	166	M.musculus	1.0	P03899	100%
16267	166	H.sapiens	1.0	P07919	100%	166	M.musculus	1.0	P99028	100%
16268	166	H.sapiens	1.0	P10092	100%	166	M.musculus	1.0	Q99MP3	100%
16269	166	H.sapiens	1.0	Q9NYJ1	100%	166	M.musculus	1.0	Q8BT51	100%
16270	166	H.sapiens	1.0	Q8TAZ6	100%	166	M.musculus	1.0	Q9DAR1	46%
16271	166	H.sapiens	1.0	Q9P298	100%	166	M.musculus	1.0	Q99JY6	100%
16272	165	H.sapiens	1.0	P05231	100%	165	M.musculus	1.0	P08505	100%
16273	165	H.sapiens	1.0	P82921	100%	165	M.musculus	1.0	P58059	92%
16274	165	H.sapiens	1.0	Q0P5P2	100%	165	M.musculus	1.0	Q3V3I5	100%
16275	165	H.sapiens	1.0	P60606	100%	165	M.musculus	1.0	Q8K129	100%
16276	165	H.sapiens	1.0	P01270	100%	165	M.musculus	1.0	Q9Z0L6	100%
16277	164	H.sapiens	1.0	Q96JQ5	99%	164	M.musculus	1.0	Q9D3F6	99%
16278	164	H.sapiens	1.0	P04090	99%	164	M.musculus	1.0	P47932	100%
16279	164	H.sapiens	1.0	P04141	100%	164	M.musculus	1.0	P01587	100%
16280	164	H.sapiens	1.0	P35542	100%	164	M.musculus	1.0	P31532	96%
16281	164	H.sapiens	1.0	P30047	100%	164	M.musculus	1.0	P99025	100%
16282	164	H.sapiens	1.0	Q16517	100%	164	M.musculus	1.0	Q61979	100%
16283	164	H.sapiens	1.0	A6NLE4	100%	164	M.musculus	1.0	Q9DAL0	100%
16284	164	H.sapiens	1.0	O43715	100%	164	M.musculus	1.0	Q9D8Z2	100%
16285	164	H.sapiens	1.0	Q9NRR8	100%	164	M.musculus	1.0	Q8BHL7	100%
16286	163	H.sapiens	1.0	H7C241	100%	163	M.musculus	1.0	G3UW52	100%
16287	163	H.sapiens	1.0	A1L190	100%	163	M.musculus	1.0	B5KM66	100%
16288	163	H.sapiens	1.0	A2RRL7	100%	163	M.musculus	1.0	Q08EA8	100%
16289	163	H.sapiens	1.0	P62312	100%	163	M.musculus	1.0	P62313	100%
16290	163	H.sapiens	1.0	Q9BUW7	100%	163	M.musculus	1.0	P58686	100%
16291	163	H.sapiens	1.0	Q99584	100%	163	M.musculus	1.0	P97352	100%
16292	162	H.sapiens	1.0	P04080	100%	162	M.musculus	1.0	Q62426	100%
16293	162	H.sapiens	1.0	Q502X0	100%	162	M.musculus	1.0	Q6UL01	100%
16294	162	H.sapiens	1.0	Q6UWT2	100%	162	M.musculus	1.0	Q8K1D8	100%
16295	162	H.sapiens	1.0	Q6IPR1	100%	162	M.musculus	1.0	Q91V16	100%
16296	162	H.sapiens	1.0	Q96S95	100%	162	M.musculus	1.0	Q78WH7	100%
16297	162	H.sapiens	1.0	Q9GZT3	100%	162	M.musculus	1.0	Q9D8T7	100%
16298	162	H.sapiens	1.0	Q9NTU4	100%	162	M.musculus	1.0	Q9CQP8	100%
16299	161	H.sapiens	1.0	A6NHP3	100%	161	M.musculus	1.0	J3KMS1	100%
16300	161	H.sapiens	1.0	Q17RB0	100%	161	M.musculus	1.0	Q9D1F0	61%
16301	161	H.sapiens	1.0	P0DJ93	100%	161	M.musculus	1.0	E9Q942	100%
16302	161	H.sapiens	1.0	P01574	99%	161	M.musculus	1.0	P01575	99%
16303	161	H.sapiens	1.0	P07492	100%	161	M.musculus	1.0	Q8R1I2	100%
16304	161	H.sapiens	1.0	Q92686	100%	161	M.musculus	1.0	P60761	100%
16305	161	H.sapiens	1.0	P63220	100%	161	M.musculus	1.0	Q9CQR2	100%
16306	161	H.sapiens	1.0	Q70UQ0	100%	161	M.musculus	1.0	Q9DBZ1	100%
16307	161	H.sapiens	1.0	Q9UNG2	100%	161	M.musculus	1.0	Q7TS55	100%
16308	161	H.sapiens	1.0	Q9HD34	100%	161	M.musculus	1.0	Q8K215	100%
16309	161	H.sapiens	1.0	Q9H4I9	100%	161	M.musculus	1.0	Q9DB10	100%
16310	160	H.sapiens	1.0	P61165	100%	160	M.musculus	1.0	P61166	100%
16311	160	H.sapiens	1.0	C9JXX5	100%	160	M.musculus	1.0	Q8CF31	100%
16312	160	H.sapiens	1.0	Q8N729	100%	160	M.musculus	1.0	F7B5D6	100%
16313	160	H.sapiens	1.0	Q7Z7J9	100%	160	M.musculus	1.0	Q6QWF9	100%
16314	160	H.sapiens	1.0	Q9Y5Q6	100%	160	M.musculus	1.0	Q9WUG6	100%
16315	159	H.sapiens	1.0	Q6A555	100%	159	M.musculus	1.0	Q69AB2	100%
16316	159	H.sapiens	1.0	Q5TGZ0	100%	159	M.musculus	1.0	Q7TNS2	100%
16317	159	H.sapiens	1.0	Q9H1M3	100%	159	M.musculus	1.0	Q30KP0	100%
16318	159	H.sapiens	1.0	P55000	100%	159	M.musculus	1.0	Q9Z0K7	100%
16319	159	H.sapiens	1.0	Q9Y5U9	100%	159	M.musculus	1.0	Q9CR20	99%
16320	159	H.sapiens	1.0	Q9Y5V0	100%	159	M.musculus	1.0	Q9D115	100%
16321	158	H.sapiens	1.0	P13501	100%	158	M.musculus	1.0	P30882	100%
16322	158	H.sapiens	1.0	A8MV81	100%	158	M.musculus	1.0	Q76I25	100%
16323	158	H.sapiens	1.0	Q15843	100%	158	M.musculus	1.0	P29595	100%
16324	158	H.sapiens	1.0	Q96D98	100%	158	M.musculus	1.0	E9Q2Y0	100%
16325	158	H.sapiens	1.0	Q49B96	100%	158	M.musculus	1.0	Q8K0C8	100%
16326	158	H.sapiens	1.0	Q5BKU9	100%	158	M.musculus	1.0	Q9CR10	100%
16327	158	H.sapiens	1.0	Q5VU69	100%	158	M.musculus	1.0	Q9D9D9	100%
16328	158	H.sapiens	1.0	Q9H3K6	100%	158	M.musculus	1.0	Q8BGS2	100%
16329	158	H.sapiens	1.0	Q8IV56	100%	158	M.musculus	1.0	Q9D1T5	100%
16330	158	H.sapiens	1.0	Q9BUK0	100%	158	M.musculus	1.0	Q8K2Q5	100%
16331	158	H.sapiens	1.0	Q8TCY5	100%	158	M.musculus	1.0	Q9D159	100%
16332	158	H.sapiens	1.0	Q96RJ3	100%	158	M.musculus	1.0	Q9D8D0	100%
16333	157	H.sapiens	1.0	O43914	100%	157	M.musculus	1.0	O54885	100%
16334	157	H.sapiens	1.0	Q16553	100%	157	M.musculus	1.0	Q64253	99%
16335	157	H.sapiens	1.0	O00168	100%	157	M.musculus	1.0	Q9Z239	100%
16336	157	H.sapiens	1.0	Q8WWF1	100%	157	M.musculus	1.0	Q8R2K8	100%
16337	157	H.sapiens	1.0	Q9NU23	100%	157	M.musculus	1.0	Q8R033	100%
16338	156	H.sapiens	1.0	Q99731	100%	156	M.musculus	1.0	F6Z9S8	100%
16339	156	H.sapiens	1.0	P0C2S0	100%	156	M.musculus	1.0	Q3URE8	100%
16340	156	H.sapiens	1.0	Q14210	100%	156	M.musculus	1.0	P35459	100%
16341	156	H.sapiens	1.0	Q9H1M0	100%	156	M.musculus	1.0	A2AG10	100%
16342	156	H.sapiens	1.0	Q9BT56	100%	156	M.musculus	1.0	D3Z752	100%
16343	156	H.sapiens	1.0	A6NGY3	100%	156	M.musculus	1.0	Q9CR34	100%
16344	156	H.sapiens	1.0	Q5JUK2	100%	156	M.musculus	1.0	Q6IUP1	100%
16345	156	H.sapiens	1.0	Q8N6V4	100%	156	M.musculus	1.0	Q3KNL4	100%
16346	156	H.sapiens	1.0	Q9BZL1	100%	156	M.musculus	1.0	Q9EPV8	56%
16347	156	H.sapiens	1.0	Q9NSA3	100%	156	M.musculus	1.0	Q9JJN6	100%
16348	155	H.sapiens	1.0	P13236	99%	155	M.musculus	1.0	P14097	100%
16349	155	H.sapiens	1.0	P47992	100%	155	M.musculus	1.0	P47993	100%
16350	155	H.sapiens	1.0	O43653	100%	155	M.musculus	1.0	P57096	100%
16351	155	H.sapiens	1.0	P63215	100%	155	M.musculus	1.0	P63216	100%
16352	155	H.sapiens	1.0	Q7Z4U5	100%	155	M.musculus	1.0	Q497N7	100%
16353	155	H.sapiens	1.0	Q4LEZ3	100%	155	M.musculus	1.0	Q811W1	100%
16354	155	H.sapiens	1.0	Q8TAA1	100%	155	M.musculus	1.0	Q5GAM9	100%
16355	155	H.sapiens	1.0	Q4G0N7	100%	155	M.musculus	1.0	Q8CF36	100%
16356	155	H.sapiens	1.0	Q9P1F3	100%	155	M.musculus	1.0	Q4KML4	100%
16357	155	H.sapiens	1.0	Q8IUC3	100%	155	M.musculus	1.0	Q9D3I6	100%
16358	154	H.sapiens	1.0	O00483	100%	154	M.musculus	1.0	Q62425	100%
16359	154	H.sapiens	1.0	P62308	100%	154	M.musculus	1.0	P62309	100%
16360	154	H.sapiens	1.0	Q8NHW6	100%	154	M.musculus	1.0	Q8R448	100%
16361	153	H.sapiens	1.0	Q9NPH6	62%	153	M.musculus	1.0	A2BHR0	93%
16362	153	H.sapiens	1.0	B7Z3J9	100%	153	M.musculus	1.0	L7N244	100%
16363	153	H.sapiens	1.0	A8MSI8	100%	153	M.musculus	1.0	Q3UN90	100%
16364	153	H.sapiens	1.0	P30273	100%	153	M.musculus	1.0	P20491	100%
16365	153	H.sapiens	1.0	P60896	100%	153	M.musculus	1.0	P60897	100%
16366	153	H.sapiens	1.0	P63302	100%	153	M.musculus	1.0	P63300	100%
16367	153	H.sapiens	1.0	A6NJI1	100%	153	M.musculus	1.0	Q8VC23	100%
16368	153	H.sapiens	1.0	Q9BRU2	100%	153	M.musculus	1.0	A3KGA4	100%
16369	153	H.sapiens	1.0	Q9UII2	100%	153	M.musculus	1.0	O35143	100%
16370	153	H.sapiens	1.0	Q8N912	100%	153	M.musculus	1.0	Q8BNX7	100%
16371	153	H.sapiens	1.0	Q9NRX6	100%	153	M.musculus	1.0	Q80X45	100%
16372	153	H.sapiens	1.0	Q9NQG1	100%	153	M.musculus	1.0	Q9D8X0	100%
16373	153	H.sapiens	1.0	Q9P0B6	100%	153	M.musculus	1.0	Q9D162	100%
16374	153	H.sapiens	1.0	Q9NUB4	100%	153	M.musculus	1.0	Q9DA59	100%
16375	152	H.sapiens	1.0	Q8N0T1	100%	152	M.musculus	1.0	G3UW58	100%
16376	152	H.sapiens	1.0	P07108	100%	152	M.musculus	1.0	P31786	99%
16377	152	H.sapiens	1.0	Q629K1	100%	152	M.musculus	1.0	B2B9E1	100%
16378	152	H.sapiens	1.0	Q02747	100%	152	M.musculus	1.0	P33680	100%
16379	152	H.sapiens	1.0	O94777	100%	152	M.musculus	1.0	Q9Z324	100%
16380	152	H.sapiens	1.0	Q86WV5	100%	152	M.musculus	1.0	Q9D7K2	100%
16381	152	H.sapiens	1.0	Q96KX1	100%	152	M.musculus	1.0	Q9DAA3	100%
16382	151	H.sapiens	1.0	P01602	100%	151	M.musculus	1.0	P01639	87%
16383	151	H.sapiens	1.0	A6NGS2	100%	151	M.musculus	1.0	Q3UNU4	100%
16384	151	H.sapiens	1.0	P25713	100%	151	M.musculus	1.0	P28184	100%
16385	151	H.sapiens	1.0	Q13015	100%	151	M.musculus	1.0	P97783	100%
16386	151	H.sapiens	1.0	P63211	100%	151	M.musculus	1.0	Q61012	100%
16387	151	H.sapiens	1.0	E9PLD3	100%	151	M.musculus	1.0	Q9D937	100%
16388	151	H.sapiens	1.0	Q9UKI3	100%	151	M.musculus	1.0	D3Z6J4	100%
16389	151	H.sapiens	1.0	Q9UBC7	100%	151	M.musculus	1.0	Q810H5	100%
16390	151	H.sapiens	1.0	Q96A98	100%	151	M.musculus	1.0	Q91W27	100%
16391	151	H.sapiens	1.0	Q8N6N7	100%	151	M.musculus	1.0	Q9D258	100%
16392	151	H.sapiens	1.0	Q96A22	100%	151	M.musculus	1.0	Q9D8L0	100%
16393	151	H.sapiens	1.0	Q9UHP9	100%	151	M.musculus	1.0	Q9DC77	100%
16394	150	H.sapiens	1.0	G3V2J0	100%	150	M.musculus	1.0	G3UYB0	100%
16395	150	H.sapiens	1.0	P12273	100%	150	M.musculus	1.0	P02816	99%
16396	150	H.sapiens	1.0	P50150	100%	150	M.musculus	1.0	P50153	100%
16397	150	H.sapiens	1.0	P27469	100%	150	M.musculus	1.0	Q61585	100%
16398	150	H.sapiens	1.0	Q8N693	64%	150	M.musculus	1.0	O88933	100%
16399	150	H.sapiens	1.0	Q8NHZ8	100%	150	M.musculus	1.0	Q99JP4	100%
16400	150	H.sapiens	1.0	Q9BS18	100%	150	M.musculus	1.0	Q8R034	100%
16401	149	H.sapiens	1.0	Q9UHP7	86%	149	M.musculus	1.0	Q8C1T8	99%
16402	149	H.sapiens	1.0	Q7Z4H9	100%	149	M.musculus	1.0	Q3ZN08	100%
16403	149	H.sapiens	1.0	P58549	100%	149	M.musculus	1.0	P59648	100%
16404	149	H.sapiens	1.0	P61952	100%	149	M.musculus	1.0	P61953	100%
16405	149	H.sapiens	1.0	Q4LDR2	100%	149	M.musculus	1.0	Q8BXZ0	100%
16406	149	H.sapiens	1.0	Q9BQ49	71%	149	M.musculus	1.0	Q5RKS2	100%
16407	149	H.sapiens	1.0	Q5T1S8	100%	149	M.musculus	1.0	Q99JS0	100%
16408	149	H.sapiens	1.0	Q969W0	100%	149	M.musculus	1.0	Q8R207	100%
16409	149	H.sapiens	1.0	Q8WUW1	100%	149	M.musculus	1.0	Q91VR8	100%
16410	149	H.sapiens	1.0	Q9NRP2	100%	149	M.musculus	1.0	Q8K199	100%
16411	149	H.sapiens	1.0	Q9H3Y8	100%	149	M.musculus	1.0	Q9CR37	100%
16412	149	H.sapiens	1.0	Q9UFG5	100%	149	M.musculus	1.0	Q9D7E4	100%
16413	148	H.sapiens	1.0	A6NJS3	100%	148	M.musculus	1.0	P01749	98%
16414	148	H.sapiens	1.0	P06312	99%	148	M.musculus	1.0	P01633	72%
16415	148	H.sapiens	1.0	A6NC42	100%	148	M.musculus	1.0	D3YWP5	100%
16416	148	H.sapiens	1.0	B3GLJ2	100%	148	M.musculus	1.0	B3GLJ3	100%
16417	148	H.sapiens	1.0	M0R324	100%	148	M.musculus	1.0	Q3TS39	100%
16418	148	H.sapiens	1.0	P55056	100%	148	M.musculus	1.0	Q61268	100%
16419	148	H.sapiens	1.0	O95167	100%	148	M.musculus	1.0	Q9CQ91	100%
16420	148	H.sapiens	1.0	Q8TEE9	100%	148	M.musculus	1.0	Q1EHW4	100%
16421	148	H.sapiens	1.0	Q3LI76	100%	148	M.musculus	1.0	Q9QZU5	84%
16422	148	H.sapiens	1.0	Q8NFR3	100%	148	M.musculus	1.0	Q925E8	100%
16423	147	H.sapiens	1.0	P16619	99%	147	M.musculus	1.0	P10855	99%
16424	147	H.sapiens	1.0	P05814	100%	147	M.musculus	1.0	P10598	100%
16425	147	H.sapiens	1.0	A6NF83	100%	147	M.musculus	1.0	Q497P3	100%
16426	147	H.sapiens	1.0	Q6IE38	100%	147	M.musculus	1.0	B9EJP9	100%
16427	147	H.sapiens	1.0	O75971	100%	147	M.musculus	1.0	Q8R2K7	100%
16428	147	H.sapiens	1.0	Q7Z3B0	100%	147	M.musculus	1.0	Q3UTD9	100%
16429	147	H.sapiens	1.0	Q8NEA5	100%	147	M.musculus	1.0	Q5I0V9	100%
16430	146	H.sapiens	1.0	P10153	97%	146	M.musculus	1.0	O35291	100%
16431	146	H.sapiens	1.0	B3EWG4	100%	146	M.musculus	1.0	Q8CF02	100%
16432	146	H.sapiens	1.0	A6NJ16	100%	146	M.musculus	1.0	P18531	85%
16433	146	H.sapiens	1.0	P01350	100%	146	M.musculus	1.0	P48757	100%
16434	146	H.sapiens	1.0	P23510	100%	146	M.musculus	1.0	P43488	100%
16435	146	H.sapiens	1.0	Q5JRM2	100%	146	M.musculus	1.0	E9QAS1	100%
16436	146	H.sapiens	1.0	Q16661	100%	146	M.musculus	1.0	O09051	100%
16437	146	H.sapiens	1.0	P56134	100%	146	M.musculus	1.0	P56135	100%
16438	146	H.sapiens	1.0	P83859	100%	146	M.musculus	1.0	Q8CE23	100%
16439	146	H.sapiens	1.0	Q14508	100%	146	M.musculus	1.0	Q9DAU7	98%
16440	146	H.sapiens	1.0	Q5SZD1	100%	146	M.musculus	1.0	Q9D2Z6	100%
16441	146	H.sapiens	1.0	Q9Y6N3	100%	146	M.musculus	1.0	Q3UTT3	100%
16442	146	H.sapiens	1.0	Q8TBQ9	100%	146	M.musculus	1.0	Q9CR64	100%
16443	145	H.sapiens	1.0	P47944	100%	145	M.musculus	1.0	P47945	100%
16444	145	H.sapiens	1.0	P61925	100%	145	M.musculus	1.0	P63248	100%
16445	145	H.sapiens	1.0	Q7Z4G1	100%	145	M.musculus	1.0	Q3V4B5	100%
16446	145	H.sapiens	1.0	Q86UW2	100%	145	M.musculus	1.0	Q80WK2	100%
16447	145	H.sapiens	1.0	Q8WVN6	100%	145	M.musculus	1.0	Q921W8	91%
16448	145	H.sapiens	1.0	Q9Y4X3	100%	145	M.musculus	1.0	Q9Z1X0	100%
16449	144	H.sapiens	1.0	Q569G3	100%	144	M.musculus	1.0	Q24JP4	100%
16450	144	H.sapiens	1.0	Q5BLP8	100%	144	M.musculus	1.0	Q3UR78	100%
16451	144	H.sapiens	1.0	Q3B7I2	100%	144	M.musculus	1.0	Q4VAB4	100%
16452	144	H.sapiens	1.0	Q5JTJ3	100%	144	M.musculus	1.0	Q8BGD8	100%
16453	144	H.sapiens	1.0	Q5VUM1	100%	144	M.musculus	1.0	Q8BTE0	100%
