proteinID_x,proteinID_y,%_identity,%_similarity,%_gaps,software
G5BV45,Q61599,92.0,97.5,0.0,matcher
G5C480,Q61411,99.5,99.5,0.0,matcher
G5BZ97,Q91XL1,61.8,75.2,0.0,matcher
G5C9X6,Q923D2,89.3,92.5,4.2,matcher
G5BME3,E9PYF7,64.5,71.8,14.6,matcher
G5BR99,Q61955,72.9,83.8,4.5,matcher
G5B5A7,Q99L85,66.0,74.3,10.7,matcher
G5BKN2,Q8BK08,96.4,98.4,1.0,matcher
G5B951,Q91ZD6,76.3,86.3,0.8,matcher
G5B0E5,Q9ESN5,71.6,84.3,0.0,matcher
G5C6U3,Q3V3G7,76.4,81.8,4.1,matcher
G5CB78,Q922M7,81.0,89.2,0.0,matcher
G5CAA2,Q9D0A3,83.2,88.5,0.0,matcher
G5AU92,A0A0U1RPM1,74.5,86.5,1.2,matcher
G5AWJ2,Q8BHN9,63.1,70.6,1.2,matcher
G5AV35,Q8BWY7,83.4,85.1,3.7,matcher
G5B892,Q60925,62.8,67.4,14.5,matcher
G5AQF0,Q91V37,96.4,97.5,0.0,matcher
G5AKL2,Q9JJV1,91.4,94.4,0.0,matcher
G5B1Z6,Q9CYW4,75.1,83.9,0.0,matcher
G5C6P4,Q66JW3,71.9,73.9,22.3,matcher
G5B2F4,P23578,69.3,77.3,12.5,matcher
G5BRU2,A2ADB2,71.6,77.0,9.0,matcher
G5AZU4,Q8BXA6,81.7,90.6,0.0,matcher
G5BL89,P60334,91.4,96.4,0.0,matcher
G5B4Q3,Q80YT9,76.7,84.1,2.9,matcher
G5ARA3,Q9WTL2,91.5,94.8,0.5,matcher
G5BY16,P83917,99.5,100.0,0.0,matcher
G5AWE9,S4R181,61.7,77.8,0.6,matcher
G5BL45,Q9CR08,86.6,94.0,0.5,matcher
G5BMX0,Q9CPY6,100.0,100.0,0.0,matcher
G5BR97,Q99M20,66.7,79.0,0.4,matcher
G5C0G1,Q99PG4,83.0,91.0,0.0,matcher
G5BXW4,Q9DCS2,90.2,96.1,0.0,matcher
G5BQW6,A2AE42,81.0,85.8,1.3,matcher
G5BJ93,P08074,83.1,93.2,2.1,matcher
G5B1C0,Q6SKR2,87.8,93.0,0.0,matcher
G5BF79,Q05915,88.0,94.3,0.0,matcher
G5AWR8,Q8R0J7,79.9,82.8,9.6,matcher
G5BQA1,P32883,98.9,100.0,0.0,matcher
G5B5P5,Q8VC74,83.8,91.9,1.4,matcher
G5B295,Q9DB76,89.3,93.2,0.0,matcher
G5BMK0,Q8K396,90.2,96.1,0.0,matcher
G5BV49,Q9CRA0,66.4,79.1,0.3,matcher
G5BZE9,Q9CQW2,99.5,100.0,0.0,matcher
G5C182,Q9CQL0,80.8,88.9,6.8,matcher
G5BVR2,Q9QWV4,72.7,81.5,6.9,matcher
G5BBT6,A2AKM2,84.4,90.8,0.0,matcher
G5ALX1,Q9CR57,86.6,91.7,2.8,matcher
G5AWR5,Q9CQJ6,93.5,95.0,1.0,matcher
G5B0L0,Q9CR56,97.9,99.0,0.0,matcher
G5ARQ8,Q9Z1B5,93.2,95.1,0.5,matcher
G5BKU5,Q76KJ5,53.5,63.3,8.4,matcher
G5C8A5,P49681,64.5,78.1,0.6,matcher
G5C8B5,Q9CYZ2,83.8,86.4,6.4,matcher
G5ANI2,Q9CPZ1,65.0,76.2,1.0,matcher
G5AQ25,Q99P69,74.5,88.4,0.0,matcher
G5B388,Q8VEH3,99.5,99.5,0.0,matcher
G5B7U7,Q9CQ56,74.3,84.8,4.8,matcher
G5C0M4,Q8BME9,95.5,97.0,1.5,matcher
G5BSY2,Q9D305,86.9,92.0,0.5,matcher
G5CB13,Q9D8Q6,75.3,81.7,0.0,matcher
G5AYY7,O35602,85.3,91.5,0.0,matcher
G5B6Y7,B1AXD8,92.0,95.5,0.5,matcher
G5BQZ0,O54918,89.0,93.0,2.0,matcher
G5BD33,Q60969,93.0,97.0,1.0,matcher
G5BVJ5,P02525,93.5,95.7,0.0,matcher
G5B9M7,Q8BLU2,80.3,88.8,0.0,matcher
G5B7Z8,Q8C0K5,74.5,77.2,20.1,matcher
G5BD60,Q80ZQ5,96.8,98.4,0.0,matcher
G5BG33,Q8BGH4,97.9,98.4,0.0,matcher
G5B6S5,Q9EP73,68.9,79.2,0.4,matcher
G5BEZ4,Q9EPQ7,82.6,92.5,0.0,matcher
G5BSJ2,Q9CQL2,54.0,67.5,3.7,matcher
G5AXT8,O55060,74.5,87.9,0.4,matcher
G5BBA5,P41731,77.3,88.2,0.4,matcher
G5AQ33,Q921L3,100.0,100.0,0.0,matcher
G5BWE1,O70326,96.7,98.4,0.0,matcher
G5AV91,Q9D3B1,90.8,95.7,0.0,matcher
G5C6X6,O35205,73.4,81.1,1.5,matcher
G5AYY5,Q9D8V7,97.9,99.0,0.0,matcher
G5BM54,Q80VR2,61.9,69.5,13.6,matcher
G5CPG6,P03893,55.4,73.6,0.0,matcher
G5C6E6,Q8BP99,80.6,85.9,0.0,matcher
G5C2H6,Q99P27,89.7,92.8,0.0,matcher
G5C8R9,Q9QZW9,82.7,88.9,3.6,matcher
G5B5M5,Q6PIX9,45.7,56.3,6.4,matcher
G5B013,O35717,91.9,94.9,0.0,matcher
G5AVF5,P25785,98.9,99.4,0.0,matcher
G5BHZ7,Q02105,76.3,84.7,2.1,matcher
G5BNE3,P70441,87.8,92.0,0.9,matcher
G5B7C5,Q8BSH2,81.4,88.9,0.0,matcher
G5ATT2,Q9CYX7,71.9,84.4,1.1,matcher
G5AUL1,Q9Z309,98.4,99.5,0.0,matcher
G5BJ92,Q91X52,86.5,92.4,0.0,matcher
G5BRA2,Q9D140,69.4,80.2,5.0,matcher
G5BYG0,Q9D920,95.9,97.9,0.0,matcher
G5C2A2,Q9CZX9,99.5,99.5,0.0,matcher
G5BY67,Q9JIK9,80.8,87.1,2.7,matcher
G5C5S4,Q9D1C8,98.9,99.5,0.0,matcher
G5B006,P10749,71.1,80.7,1.5,matcher
G5AYH6,P32958,75.3,82.6,0.4,matcher
G5ALB3,Q810M5,67.1,73.7,2.1,matcher
G5BC44,P51150,99.5,99.5,0.0,matcher
G5B362,Q920A0,63.3,75.0,2.7,matcher
G5B4H4,Q9WUB4,95.3,97.4,0.0,matcher
G5BPT1,Q8CFU8,81.0,86.3,2.2,matcher
G5BDG4,Q9EQG5,75.3,80.6,3.2,matcher
G5BQA2,Q9D4C1,53.9,70.4,3.2,matcher
G5C3U1,Q9D3G9,96.3,99.0,0.0,matcher
G5B1D7,O54901,81.1,89.0,0.0,matcher
G5BNQ1,P10085,67.9,71.1,20.4,matcher
G5BW07,P48787,91.3,93.2,0.0,matcher
G5BHL0,Q80UL9,58.1,70.4,3.6,matcher
G5BJE0,Q9DB91,91.5,94.0,0.5,matcher
G5C4W3,Q8BG34,69.4,77.1,3.2,matcher
G5C6H0,Q8BVN8,92.9,94.5,4.4,matcher
G5AZ13,P20033,93.7,95.3,0.0,matcher
G5AV10,Q8BW93,57.9,72.7,0.9,matcher
G5AN83,Q91WA1,69.1,79.6,4.6,matcher
G5AVR8,Q9DAA4,79.2,88.5,0.0,matcher
G5B7V7,Q923K4,69.6,74.3,14.5,matcher
G5BQ22,Q80W99,61.0,80.2,1.3,matcher
G5CA45,P36363,92.3,96.4,0.0,matcher
G5BV69,Q9QZB9,99.5,100.0,0.0,matcher
G5AS62,P62340,100.0,100.0,0.0,matcher
G5BAF6,O88951,97.9,98.9,0.0,matcher
G5BJ56,P0C0A3,93.5,97.0,0.5,matcher
G5BYX0,Q61171,91.4,96.0,0.0,matcher
G5B679,Q9WVL0,87.6,92.9,0.0,matcher
G5BYG1,Q9CR33,54.7,65.9,4.8,matcher
G5C036,Q14BP6,60.0,69.7,7.0,matcher
G5BQ19,Q80X32,93.6,97.3,0.0,matcher
G5C4U6,P97334,90.4,93.9,0.0,matcher
G5BQA4,Q99PV5,84.0,88.9,4.4,matcher
G5BVJ9,Q9CQ85,93.3,95.9,0.0,matcher
G5BTU9,Q9WTJ6,72.7,81.0,2.8,matcher
G5AL53,A2BFE8,85.9,90.6,0.5,matcher
G5C2Z9,Q80WB5,82.2,89.6,0.0,matcher
G5B2P3,D3Z7A8,51.1,57.3,21.2,matcher
G5AVE6,P04184,82.2,85.1,4.6,matcher
G5AS47,P40237,64.9,73.2,8.6,matcher
G5B890,P35980,98.4,99.5,0.0,matcher
G5B784,Q6PHN9,99.5,100.0,0.0,matcher
G5B2U6,Q8K354,84.1,92.6,2.8,matcher
G5C6V9,P50538,83.8,89.1,4.4,matcher
G5B277,O70303,85.0,89.1,1.4,matcher
G5BPL4,O08899,93.3,96.4,0.0,matcher
G5BSC5,Q14AM7,97.8,98.9,0.0,matcher
G5C8F3,P70379,98.9,98.9,0.0,matcher
G5BL67,Q9WUA5,89.1,94.8,0.0,matcher
G5BUW9,Q9JJR8,93.8,95.9,1.0,matcher
G5AJQ8,Q8BJ73,76.9,83.0,0.4,matcher
G5AL81,Q810P2,59.1,73.3,9.2,matcher
G5BA65,O88952,99.5,99.5,0.0,matcher
G5BBF6,Q6NXY9,80.5,88.1,1.8,matcher
G5AWN9,Q9CR00,85.4,92.9,0.5,matcher
G5AZK8,Q9DC70,82.4,85.5,5.7,matcher
G5CA28,P34022,93.7,96.8,0.0,matcher
G5BEB9,Q9CQ88,88.6,93.3,1.9,matcher
G5BL53,Q9D8B1,81.1,83.7,15.0,matcher
G5B5D1,P43267,77.3,80.7,2.6,matcher
G5BRN2,O08686,85.5,89.1,1.8,matcher
G5BHD6,Q3USZ2,51.0,67.9,2.0,matcher
G5BK35,Q0VDT2,84.4,86.3,11.4,matcher
G5B6F2,Q9D844,80.6,88.7,0.5,matcher
G5B7W5,Q9D9H8,81.0,87.8,0.5,matcher
G5CBB8,P61600,100.0,100.0,0.0,matcher
G5AMX9,Q8QZV2,94.0,96.2,0.0,matcher
G5AYE9,Q8R105,62.2,68.1,11.1,matcher
G5B4N6,Q8BNX1,61.2,75.3,2.0,matcher
G5APM5,Q9JL15,59.5,67.8,13.9,matcher
G5BHK8,Q7M729,83.7,92.3,0.0,matcher
G5BH54,Q8BXC6,93.5,97.0,0.0,matcher
G5C482,Q0VET5,54.0,66.8,8.1,matcher
G5BJC1,Q68FF9,72.4,80.0,0.0,matcher
G5B312,P13297,96.8,97.8,0.0,matcher
G5AVB1,Q6P0X2,80.4,86.0,2.3,matcher
G5ALC7,Q99LV7,79.6,89.6,0.0,matcher
G5BHZ8,P98086,72.4,82.5,0.4,matcher
G5BFP8,Q8CEC5,94.8,99.0,0.0,matcher
G5B392,Q9D5W8,69.6,85.4,0.0,matcher
G5B8S9,Q9CR30,96.3,97.9,0.0,matcher
G5BV51,Q8BQM7,84.4,91.6,0.0,matcher
G5BSA2,Q8R0J4,92.3,94.4,0.0,matcher
G5BE25,Q9JKX6,77.1,84.7,7.6,matcher
G5BP31,Q99LF1,91.0,95.2,0.5,matcher
G5C8X6,Q80ZW2,88.0,93.8,0.5,matcher
G5B2F3,E9Q9D5,76.0,83.3,9.3,matcher
G5B7W1,D3YZB0,46.1,55.4,4.9,matcher
G5BJX9,P97799,90.8,96.9,0.5,matcher
G5BYK1,O08664,91.9,93.5,0.0,matcher
G5AK47,S4R2K0,83.8,90.5,0.0,matcher
G5AV43,Q9CY64,61.2,73.6,8.4,matcher
G5AWM2,Q9QZ88,100.0,100.0,0.0,matcher
G5BWF5,Q6NVH0,92.7,95.3,0.0,matcher
G5BZC4,Q91Z61,91.9,95.5,0.0,matcher
G5C7F5,Q9D3X5,79.7,87.7,0.0,matcher
G5AU16,D3Z420,60.5,69.1,17.8,matcher
G5BEK5,O35671,92.5,97.5,0.0,matcher
G5AL72,Q8BZB2,86.3,91.7,0.0,matcher
G5AV19,Q8BK35,63.6,69.8,16.1,matcher
G5BE83,Q00724,91.5,95.2,0.0,matcher
G5AXN4,Q8VCR7,84.2,90.0,0.0,matcher
G5C0K7,P04370,74.8,78.0,11.8,matcher
G5C4X8,Q6P069,96.7,98.3,0.0,matcher
G5C3A6,O88396,89.5,94.0,0.0,matcher
G5BYJ1,P61329,100.0,100.0,0.0,matcher
G5CBB2,O88851,91.4,96.8,0.0,matcher
G5BHX2,Q9D2F5,64.6,74.1,8.1,matcher
G5BN44,Q9CXD6,83.3,91.9,0.0,matcher
G5BRK1,Q99KR7,87.9,89.8,1.9,matcher
G5BTQ5,Q9CQA5,95.2,97.8,0.5,matcher
G5BQQ1,Q9JI59,72.4,82.0,0.8,matcher
G5BWV8,Q9D6N5,90.0,91.0,3.5,matcher
G5CAH3,Q91W61,74.3,75.7,20.0,matcher
G5AM12,P48758,82.1,88.8,0.0,matcher
G5AR22,P52950,65.7,70.1,3.9,matcher
G5B0U3,O54998,86.4,93.9,0.0,matcher
G5BNJ5,P43081,94.6,98.4,0.0,matcher
G5AM33,Q9D291,97.8,99.4,0.0,matcher
G5ATR0,Q91Z92,88.5,92.7,0.0,matcher
G5B396,Q8CA71,89.6,92.9,0.0,matcher
G5ARI2,Q9Z2C6,80.6,85.2,11.6,matcher
G5C1N9,Q05A62,94.7,98.9,0.0,matcher
G5BY24,Q9DAP0,62.3,74.1,1.3,matcher
G5C3N5,Q9WUJ8,72.2,82.5,4.6,matcher
G5ARC9,P49817,97.8,98.9,0.0,matcher
G5AR65,Q80VJ2,81.4,85.5,1.4,matcher
G5BX83,Q5XKN4,97.8,98.9,0.0,matcher
G5B5A8,Q9Z261,82.5,91.5,0.0,matcher
G5BB77,Q9QXT0,96.2,97.8,0.0,matcher
G5C5D0,Q9D309,73.9,89.8,0.0,matcher
G5CA01,Q9CQ80,98.9,99.4,0.0,matcher
G5AX61,Q921Z5,92.3,98.5,0.0,matcher
G5BSB8,P97348,83.3,88.6,0.0,matcher
G5AWJ3,Q9CWM2,78.0,85.5,1.7,matcher
G5BX84,P56198,79.5,88.3,0.8,matcher
G5BB71,Q91WK1,85.0,92.8,0.0,matcher
G5B8R2,Q9D1F4,89.7,92.6,2.9,matcher
G5BDE7,Q9CXK4,84.2,88.7,0.0,matcher
G5BUX6,Q9D9B0,83.5,88.3,1.5,matcher
G5CB01,Q99PR8,94.6,97.3,1.1,matcher
G5C702,Q9EPW4,87.8,93.9,0.0,matcher
G5B6Q8,P49766,82.1,86.5,0.0,matcher
G5B1Z3,Q8QZS5,88.5,92.2,1.0,matcher
G5BGY0,Q9CYH2,81.4,92.1,0.0,matcher
G5BV44,Q8R367,97.8,100.0,0.0,matcher
G5B8C0,D3Z1Q2,86.3,90.7,0.0,matcher
G5AQP1,Q8BG31,86.0,90.3,1.4,matcher
G5BT06,A7RDN6,75.5,87.6,0.4,matcher
G5AWN3,Q8BWG9,89.6,91.1,0.5,matcher
G5API1,Q921W0,97.9,99.5,0.0,matcher
G5B7S9,Q8BPP5,94.7,99.4,0.0,matcher
G5BR63,P70310,75.3,83.5,2.1,matcher
G5C6F6,O55013,98.9,100.0,0.0,matcher
G5B3V4,Q99M71,77.1,85.2,0.4,matcher
G5C8P8,Q8K1A0,89.9,93.9,0.0,matcher
G5BAP4,P57785,52.6,59.9,14.4,matcher
G5BU93,F7BCK0,71.8,80.6,0.4,matcher
G5ATY8,Q9DCP9,98.2,98.8,0.0,matcher
G5ASG9,Q9JL25,84.2,93.3,0.0,matcher
G5CA33,O35347,91.5,94.5,1.5,matcher
G5AWM4,Q9JM76,95.5,99.4,0.0,matcher
G5B3A1,Q9WUZ5,98.9,98.9,0.0,matcher
G5BQP9,Q8K4F0,54.6,73.1,1.2,matcher
G5BIK5,Q9CQW1,90.4,96.0,0.0,matcher
G5BDS2,Q9JHG0,92.7,93.8,0.0,matcher
G5BY52,Q8R191,90.3,92.9,1.5,matcher
G5C0P1,Q8R4X1,68.2,78.0,0.8,matcher
G5C628,Q99JV5,82.9,93.7,0.0,matcher
G5BE92,O35664,41.4,59.5,3.3,matcher
G5B612,P97823,88.9,96.3,0.0,matcher
G5AN19,Q8BWY4,75.8,83.6,0.4,matcher
G5BK75,P00375,91.4,97.9,0.0,matcher
G5AYX8,Q8BG17,84.8,92.2,1.4,matcher
G5BLM4,P62331,100.0,100.0,0.0,matcher
G5ARA6,Q9CPW5,96.7,98.4,0.0,matcher
G5CA30,A0A338P6G2,69.1,74.5,17.8,matcher
G5AQ43,Q9JKA5,46.0,57.4,28.0,matcher
G5BY45,Q504M8,93.2,96.9,0.0,matcher
G5BQ04,Q80US8,86.9,92.2,0.0,matcher
G5B9F4,Q9CPU0,92.9,96.2,0.0,matcher
G5B4Z0,Q9WTP9,86.1,91.4,0.0,matcher
G5C329,Q8VCE6,86.9,89.9,6.6,matcher
G5BAJ5,Q62393,81.6,90.1,1.3,matcher
G5AS03,P21658,85.0,91.3,0.0,matcher
G5AR54,Q6VY05,80.9,85.5,0.7,matcher
G5B4W8,Q8BKT8,61.5,73.8,1.7,matcher
G5B0X7,Q9DAK2,92.6,94.7,0.0,matcher
G5BJ69,Q8R0K4,75.4,84.8,1.2,matcher
G5C411,Q9CQ94,82.3,90.6,2.0,matcher
G5C2U3,Q9QY31,69.4,75.4,2.0,matcher
G5AMB9,Q3TBV4,86.8,90.7,0.0,matcher
G5B6K4,P56873,87.4,91.5,0.0,matcher
G5B2Z9,Q99LP6,83.9,91.2,0.5,matcher
G5B260,Q9DCF9,96.4,96.4,3.6,matcher
G5BBA3,Q9D1J3,95.7,97.9,0.0,matcher
G5BEK3,Q9DB29,72.0,79.9,3.1,matcher
G5BS48,Q9D4I8,65.7,76.2,0.3,matcher
G5C0N4,Q9QYH9,75.7,84.5,0.4,matcher
G5C7Z7,Q9R0M4,44.8,55.6,3.9,matcher
G5AXT2,D3Z4I3,96.1,97.2,0.0,matcher
G5AVE5,O55101,88.0,93.2,0.0,matcher
G5BCR0,Q06186,82.7,90.2,2.8,matcher
G5BXH1,A2AVQ5,55.7,69.3,12.7,matcher
G5B7I7,Q6P6M5,76.6,87.0,0.0,matcher
G5AX77,Q9CQK3,66.9,77.9,2.5,matcher
G5BYF6,P46414,86.2,90.3,0.0,matcher
G5BUB9,Q10738,68.0,78.0,0.0,matcher
G5BY96,P63042,98.2,99.4,0.0,matcher
G5B2D5,Q9D5K1,71.5,83.4,1.2,matcher
G5C0Z0,Q3U5Q7,75.8,88.3,0.0,matcher
G5C7S1,P46718,77.7,84.5,3.6,matcher
G5AZQ5,Q9Z0S9,94.6,97.3,0.5,matcher
G5B1S0,Q9R0P6,98.9,100.0,0.0,matcher
G5BND3,Q8R035,84.5,90.8,0.0,matcher
G5CAF8,Q8BPA8,84.2,93.6,0.0,matcher
G5BUW7,Q9JJR6,60.3,72.4,1.0,matcher
G5BYF2,Q9R257,88.4,94.7,0.5,matcher
G5C915,Q9CWS0,96.2,99.5,0.0,matcher
G5AYE4,Q3UBX0,75.7,87.2,0.0,matcher
G5BGG2,P61969,100.0,100.0,0.0,matcher
G5BHA8,P84084,98.3,98.9,0.0,matcher
G5BA34,Q60870,93.0,97.3,0.0,matcher
G5AJZ3,Q9D0E3,81.1,85.9,0.4,matcher
G5AY37,Q8R0F5,68.0,80.0,4.4,matcher
G5BYK0,P83714,88.9,92.4,0.0,matcher
G5C018,Q6P8I4,96.1,99.4,0.0,matcher
G5BMP0,Q9CQF4,76.2,85.0,0.4,matcher
G5BM63,Q9D3V5,57.6,71.2,5.9,matcher
G5C7F3,Q9JI60,78.5,87.7,0.0,matcher
G5AMU2,D3Z757,72.0,76.9,15.4,matcher
G5AX41,Q3KQJ0,71.8,83.9,1.2,matcher
G5APY4,Q6PB51,74.8,82.4,0.4,matcher
G5BB05,P28078,73.9,83.3,0.0,matcher
G5C2W4,Q3TMP8,85.3,92.4,0.0,matcher
G5B274,Q9QZL0,73.9,82.5,1.2,matcher
G5C5R0,Q8R395,79.0,90.6,0.0,matcher
G5AMG9,A0A286YDY8,71.4,81.6,0.0,matcher
G5AQU7,O88816,85.9,88.3,0.0,matcher
G5BCE7,P48026,98.2,98.8,0.0,matcher
G5B5C4,Q5F297,79.6,84.5,0.9,matcher
G5AL78,Q921Y2,95.7,98.4,0.0,matcher
G5BZ59,O88531,87.0,92.6,0.0,matcher
G5B5K1,Q8K4Z2,95.7,96.2,2.7,matcher
G5ATI9,Q9DB60,84.0,91.0,5.2,matcher
G5C3E2,P06804,78.7,86.0,2.1,matcher
G5BVN7,Q5SYH2,85.6,92.3,0.0,matcher
G5B7N9,Q9D1C1,95.6,96.1,1.1,matcher
G5BMV5,Q8CJC5,71.4,80.0,2.9,matcher
G5C2M5,Q7TQA9,58.4,75.6,0.3,matcher
G5BRA1,Q91Y82,70.0,83.3,0.4,matcher
G5BZZ1,Q9R123,73.9,80.8,4.1,matcher
G5C958,Q9DA48,73.9,86.3,0.4,matcher
G5CAE2,Q9D6J5,83.9,90.3,0.0,matcher
G5BTT7,P48540,92.0,94.7,1.1,matcher
G5BNC5,Q3UJZ3,81.3,88.8,7.5,matcher
G5AY95,Q9CQJ8,88.2,93.8,0.0,matcher
G5AWJ6,Q9D142,80.1,86.0,0.0,matcher
G5B6M8,Q9D0J4,95.7,97.3,0.0,matcher
G5BK38,Q9D1A0,90.5,95.2,0.5,matcher
G5C6S0,Q9JK95,86.0,90.7,0.0,matcher
G5B437,Q8BGN2,82.3,92.2,0.0,matcher
G5CBJ7,Q8K015,66.3,77.7,1.3,matcher
G5B6M6,A6H687,74.9,82.1,1.2,matcher
G5B7I9,E9Q7Y4,55.7,65.7,8.1,matcher
G5AZ73,Q6P926,87.8,93.2,0.0,matcher
G5BXT0,A0A286YDK6,68.4,75.4,2.9,matcher
G5C6U9,E9PW10,60.9,77.0,0.7,matcher
G5C2F9,P13412,96.6,99.4,0.0,matcher
G5C6X5,P11032,67.9,79.4,0.8,matcher
G5BNC4,Q9JM14,84.9,96.9,0.0,matcher
G5BWY1,Q9CQF0,89.1,97.4,0.0,matcher
G5C3A4,Q9QXT6,91.1,92.8,0.0,matcher
G5AQT2,Q3UVU3,70.1,75.2,13.5,matcher
G5AZC0,Q3TC93,50.5,60.0,15.1,matcher
G5B610,Q61473,90.7,94.4,0.0,matcher
G5APM3,Q8R4I4,61.3,70.4,3.3,matcher
G5BF18,Q3URQ7,77.5,86.0,0.0,matcher
G5AVQ5,Q8R5J9,91.5,96.8,0.0,matcher
G5BD83,Q61451,78.1,88.6,0.0,matcher
G5AT88,Q9CQI9,94.4,97.8,0.0,matcher
G5BVX4,Q2NKI2,90.0,91.5,0.5,matcher
G5B0I1,Q9R0P4,92.9,95.6,1.1,matcher
G5BND1,Q8CEZ0,78.9,81.9,1.3,matcher
G5C5X2,Q61096,73.9,82.8,5.0,matcher
G5AXB6,Q9DAI2,89.2,97.8,0.0,matcher
G5C0Q1,P97463,83.8,92.4,1.0,matcher
G5BCR4,Q8VDR5,76.7,88.8,0.0,matcher
G5BTY6,Q8BSD4,53.2,64.3,2.2,matcher
G5B829,A2ACG1,84.7,90.1,2.5,matcher
G5AS49,Q4QQM4,91.5,97.4,0.0,matcher
G5BJF6,Q3V2J0,62.9,73.0,10.8,matcher
G5BYQ6,O89094,72.5,85.0,4.6,matcher
G5B1Q4,Q924X7,67.8,74.3,9.8,matcher
G5BHY3,Q8BWR2,97.1,99.4,0.0,matcher
G5BCF5,Q99JX1,84.9,90.1,0.9,matcher
G5BKP5,Q8CHZ8,82.3,84.1,5.5,matcher
G5BTF4,Q7TST5,51.7,61.4,6.7,matcher
G5C386,Q497Q6,71.2,87.8,0.0,matcher
G5BZF0,Q8BH07,77.9,83.6,0.4,matcher
G5BPH3,Q9D3R3,57.3,68.5,3.6,matcher
G5BV46,Q9D8U3,67.0,80.9,0.4,matcher
G5BJ79,O08583,95.6,97.8,0.6,matcher
G5AS64,O35437,96.6,98.3,0.0,matcher
G5BAG6,Q07813,89.6,92.2,0.0,matcher
G5BSU2,P10923,61.2,74.3,5.9,matcher
G5BNL2,Q3UFY0,83.1,91.1,1.4,matcher
G5BUE4,P62071,98.2,99.4,0.0,matcher
G5BXN6,Q7TSA6,50.5,60.2,6.9,matcher
G5BWJ7,Q9QUM4,59.2,74.0,1.6,matcher
G5B4Y0,B2RV46,55.7,67.3,5.7,matcher
G5AKS5,Q8BTG6,94.0,98.2,0.0,matcher
G5BB07,P28076,85.2,95.4,0.0,matcher
G5C6F9,Q7TSG5,57.1,68.2,3.6,matcher
G5BNF6,Q9JHG2,72.1,74.8,23.9,matcher
G5ASP1,D0VYS2,45.0,58.7,13.6,matcher
G5BEV2,Q5SX19,83.1,89.4,0.0,matcher
G5B8C5,Q8K0B3,41.0,54.9,4.6,matcher
G5AYQ7,Q9CWQ0,62.4,65.0,32.8,matcher
G5B8U6,Q9CQG1,92.7,96.1,0.0,matcher
G5BVS9,Q7TNB4,71.8,83.1,1.6,matcher
G5BTA4,Q8BK75,67.5,73.8,16.1,matcher
G5BWI5,Q9CR09,97.0,98.8,0.0,matcher
G5C647,Q9D1X0,80.0,84.4,0.5,matcher
G5C9F1,Q9CQY8,75.3,85.5,0.4,matcher
G5BQJ2,Q8CIL4,68.6,79.1,4.3,matcher
E3VX52,P23927,93.7,96.0,0.0,matcher
G5BRK2,B2RVL6,97.5,100.0,0.0,matcher
G5ASW3,Q8BVK9,49.2,63.6,8.6,matcher
G5C1Q7,A0A1W2P7S4,71.3,85.7,0.0,matcher
G5AQM2,Q9CY66,91.7,93.4,2.2,matcher
G5BBP4,Q8BG18,89.2,93.5,0.0,matcher
G5C5U3,Q148B6,50.6,61.5,15.9,matcher
G5C1Q1,Q8R1R4,78.0,87.9,0.0,matcher
G5BYN3,Q9D123,72.9,81.7,0.4,matcher
G5C2L7,Q9DCM2,74.3,85.4,0.0,matcher
G5C2P1,Q9R0M5,85.3,94.2,0.0,matcher
G5CAB4,Q9D114,95.5,96.6,0.0,matcher
G5CAD3,Q9D4V3,75.0,86.2,0.0,matcher
G5B0A1,P25962,59.6,63.1,28.4,matcher
G5AQ57,Q8BH58,92.7,97.8,0.0,matcher
G5AQR7,Q8R0W6,97.0,97.6,0.0,matcher
G5AL74,Q9CQ02,88.4,92.4,0.0,matcher
G5B711,Q9D1Z3,78.9,86.6,1.0,matcher
G5BM04,Q8VDU1,99.4,100.0,0.0,matcher
G5BG01,Q9CYU6,48.7,60.8,12.6,matcher
G5BPY7,Q9CPT5,91.6,97.2,0.0,matcher
G5CB40,D3YXJ9,78.8,86.3,0.0,matcher
G5B5T9,Q3UPR9,79.7,87.3,0.0,matcher
G5BKP2,P09793,75.8,85.2,0.0,matcher
G5BH82,P62257,100.0,100.0,0.0,matcher
G5BB98,Q8CHP5,90.2,93.3,0.5,matcher
G5BWF9,Q3UL97,75.8,85.6,0.8,matcher
G5B538,Q9D0W5,97.0,100.0,0.0,matcher
G5BXH6,Q8BHL6,78.8,91.0,0.0,matcher
G5BYZ3,Q8R1U2,65.6,75.4,1.4,matcher
G5CB36,Q8K2D6,91.6,97.8,0.0,matcher
G5C9X7,Q9ERC3,85.4,89.9,1.0,matcher
G5B7V2,A8VU90,66.3,76.6,1.6,matcher
G5AN77,Q8VC52,88.6,93.5,2.2,matcher
G5B3V8,Q7TQP0,78.3,87.3,0.0,matcher
G5BRV2,P55002,88.6,91.3,2.2,matcher
G5AVA9,Q9DCA7,84.7,88.9,0.0,matcher
G5AYS0,Q9D9S1,79.3,87.6,0.5,matcher
G5BCJ7,Q9D2R4,75.7,85.8,4.9,matcher
G5C8R1,Q3UA16,75.9,90.2,0.0,matcher
G5BHT0,Q9D3N2,87.2,93.3,1.0,matcher
G5BF03,Q9JMG7,96.0,96.6,0.6,matcher
G5BZT9,Q9CXI5,94.4,95.0,0.0,matcher
G5BGJ4,P47759,97.1,98.2,0.0,matcher
G5AVR5,Q8VEH0,76.2,84.8,0.0,matcher
G5BKV4,Q9CY45,77.4,89.6,0.5,matcher
