proteinID_x,proteinID_y,%_identity,%_similarity,%_gaps,software
G5BG79,P59041,46.6,52.6,35,stretcher
G5BPT8,Q03288,82.1,85.1,2.2,stretcher
G5AVG5,Q9CQ90,65.2,67.7,30.3,stretcher
G5B5F4,Q9CPV0,75.7,80.7,8.6,stretcher
G5C5C4,Q3TV70,60.7,68.9,23.5,stretcher
G5C1B5,Q80XF5,44.8,51.3,27.8,stretcher
G5C4S8,Q9CPS6,59.4,70.3,20,stretcher
G5AKQ4,A6H6Q4,44,53.3,25.5,stretcher
G5BDZ5,Q8BWY2,40.3,44.3,48,stretcher
G5B1A4,P61458,88.8,89.7,10.3,stretcher
G5BNU9,O35473,76.6,87.9,0,stretcher
G5C9S8,O70333,99,99,0,stretcher
G5B9V8,Q9CSV6,54.4,57.6,22.1,stretcher
G5B4D1,Q9QXA5,76.3,78.4,17.3,stretcher
G5BF21,Q9CQV6,84.8,87.2,10.4,stretcher
G5BDR0,Q9JL62,51.7,53.6,43.1,stretcher
G5C8Y6,Q9JKP8,86,93,0.8,stretcher
G5AME6,Q810M1,42.9,47.6,47.6,stretcher
G5BLB7,P40630,44.1,64.4,9.3,stretcher
G5AYT4,Q9D1C2,82.7,92.9,0,stretcher
G5B6N1,Q925Q5,80.6,84.5,0.8,stretcher
G5B5T2,Q9JHF9,65.6,80.6,0,stretcher
G5CAX0,P55050,78.8,90.2,0,stretcher
G5BWW5,Q9D1B1,68.5,82.6,0,stretcher
G5BPL2,Q9WUD8,55.6,58.2,39.2,stretcher
G5AKW3,J3QPZ5,43.5,63.5,4.8,stretcher
G5AT28,D3Z5W0,34.7,41.5,45.4,stretcher
G5AS24,Q7TPY9,70.2,83.4,4,stretcher
G5BSZ8,P25446,33.4,45,33.1,stretcher
G5AT17,Q9JI48,83.2,91.2,0.9,stretcher
G5BSX1,Q68SN8,26.1,40.9,20.7,stretcher
G5BPM6,Q9QZJ6,62.1,67.2,24.7,stretcher
G5C2X4,Q9CX60,93.3,95.2,0,stretcher
G5BKH5,Q0VBP7,62.2,66.8,30,stretcher
G5B4M3,Q9Z1P6,86.7,93.8,0,stretcher
G5BKN1,Q9DBW3,91.2,92.9,2.7,stretcher
G5BXA7,Q9CQB5,65.1,68.1,18.7,stretcher
G5BWS8,Q9JJ72,97.2,98.2,0,stretcher
G5ANK7,O35623,87.3,92.4,5.1,stretcher
G5AU90,Q9CQC7,78.3,86,0,stretcher
G5BIV8,Q9ESD6,62.3,68.3,28.7,stretcher
G5BQ08,Q9DAD6,77.4,84.7,0,stretcher
G5BZJ3,V9GX04,54.4,56,42.9,stretcher
G5BV94,Q922Z1,67.9,83.3,1.2,stretcher
G5ALA5,O55142,90.9,91.8,8.2,stretcher
G5BCS2,O88890,81.9,82.7,8.7,stretcher
G5BQQ5,Q8VIH7,60.6,63,32.7,stretcher
G5C966,Q9D5N9,41.7,52,35,stretcher
G5B4G1,O88472,61.7,71.3,4.8,stretcher
G5BAH0,P17564,26,34.2,44.8,stretcher
G5C0H4,P56388,84.5,86.8,10.9,stretcher
G5BN92,Q9D8C4,41.3,50.3,26.6,stretcher
G5BMM1,Q9DCQ3,80.5,85.7,6.8,stretcher
G5C3Q0,Q9WTZ9,55.1,60.2,36.9,stretcher
G5B0P7,A2A591,88.8,94.9,0,stretcher
G5AM21,Q9D808,80.5,91.1,0,stretcher
G5ASS0,Q9CQE3,79.2,86.2,7.7,stretcher
G5CAZ3,P70380,57.9,75.9,4.6,stretcher
G5BEI3,Q9JMG1,70.9,72.3,25,stretcher
G5C6M5,Q9D975,73.5,77.9,16.9,stretcher
G5AQE8,E9PUW8,44.4,52.5,21.2,stretcher
G5B8Y4,P52760,74.5,86.1,1.5,stretcher
G5BHL4,P04235,62.4,72.8,7.5,stretcher
G5BEM7,P51162,78.1,90.6,0,stretcher
G5BXF3,A2RST1,70.1,82.3,6.1,stretcher
G5AYG0,Q8C6I2,66.5,73.1,6.6,stretcher
G5BYF8,Q32M00,83.7,87,6.5,stretcher
G5BBU2,Q8VHC3,74.8,81,4.1,stretcher
G5BAK5,Q9DAK4,76.5,82.6,5.3,stretcher
G5C365,Q9CY28,35.9,43.1,49.3,stretcher
G5B7I0,P12660,78.7,83.6,11.5,stretcher
G5C7Y5,D3YV92,32.9,42,46,stretcher
G5B8I1,Q8BUM6,66.1,69.6,25,stretcher
G5BYU0,Q8CHK2,71.7,79.3,3.4,stretcher
G5BQI9,Q9D0U9,39.5,43.6,49.2,stretcher
G5C0Q7,Q8R404,84.9,91.6,0.8,stretcher
G5BUK9,Q9CQH8,84.7,92.7,1.6,stretcher
G5C5A2,Q9D9S2,42.9,65.7,2.1,stretcher
G5BHP1,P0C7Q1,41,47.1,41.9,stretcher
G5BXC4,A0A0G2JEU3,69.9,81.7,2.6,stretcher
G5APS9,Q91X49,54.4,60.8,24.5,stretcher
G5BC81,Q62386,59.9,71.3,5.4,stretcher
G5BMY2,Q3URD2,86.7,90.8,2.5,stretcher
G5BBC9,Q9CQQ8,97.1,99,0,stretcher
G5B7V5,Q9D9Z5,97.1,97.1,0,stretcher
G5BJH9,Q9D8I3,66.2,76.4,20.9,stretcher
G5C9S2,A2ANF5,52.9,66.2,5.7,stretcher
G5BP95,P01590,38.9,54.2,9.4,stretcher
G5C3C5,P46694,63.8,71.2,8.1,stretcher
G5BSS0,Q8CH62,65.4,76.5,10.5,stretcher
G5BJZ1,A0A286YCZ6,48.3,64.3,2.9,stretcher
G5ARW8,Q8BT88,60.6,66.3,2.3,stretcher
G5BWN8,P70444,36,45.7,37.6,stretcher
G5BSA6,Q64697,56.9,67,3,stretcher
G5C3S3,P97930,54.6,64.7,3.7,stretcher
G5BGW4,Q9CWW6,72,76.9,9.1,stretcher
G5BEK7,Q9ERR7,67.3,68.5,23.5,stretcher
G5BX11,Q9WUQ5,96,99,0,stretcher
G5BJ31,Q8CDE8,43.2,55.1,23.7,stretcher
G5B9G0,Q497H0,51.2,54,40.9,stretcher
G5C529,Q9D084,41.4,49.6,44.5,stretcher
G5ANU0,Q61387,87.7,92.1,2.6,stretcher
G5B8J3,Q5BN45,60.5,68.3,18.6,stretcher
G5B7U8,Q8VCR9,50.4,58,22.3,stretcher
G5BF06,Q9CRC3,65.2,68.3,23.2,stretcher
G5BRX5,Q9CQ86,68.4,72.4,24.3,stretcher
G5C508,Q9WVK0,58.8,65.4,14.8,stretcher
G5C7H6,Q9CQA6,82.2,89,0.8,stretcher
G5BZZ4,Q9WVF8,87.3,90.9,0,stretcher
G5BE34,O09164,41.2,53.1,8.8,stretcher
G5BFL3,P21126,65.6,70.7,19.7,stretcher
G5AWC6,Q80ZM7,92.7,93.6,6.4,stretcher
G5B9P2,Q80W85,45.3,58.7,26.5,stretcher
G5BP64,Q08024,53.5,54,43.9,stretcher
G5B747,Q8C1R3,44.7,53.6,23.6,stretcher
G5AWS7,Q99LE1,58,68.4,8,stretcher
G5BD73,Q9CQ84,57.3,64.1,21.9,stretcher
G5BYV8,Q76LW6,57.4,66.5,2.1,stretcher
G5BRP8,Q8K1I3,52.4,64.6,12.1,stretcher
G5BJ80,Q9CPX9,100,100,0,stretcher
G5BRK5,P0DN90,77.4,85.5,0.8,stretcher
G5BQS7,D3KU66,33.3,41.9,35.7,stretcher
G5BV48,P19788,90.4,93.3,1,stretcher
G5BG90,Q9JHL0,51,57.9,20.6,stretcher
G5BWQ9,Q9CPU9,72.7,81.1,1.4,stretcher
G5CAI4,Q9CRC6,96.2,97.2,0.9,stretcher
G5BNH3,Q6QX36,44.3,59.7,6.7,stretcher
G5B1R2,D3YXE9,58.5,66.5,8,stretcher
G5APV5,P53347,45.5,58.6,11.6,stretcher
G5AMN9,Q8CII9,33.1,44.6,21.6,stretcher
G5BDY3,P63030,86.5,87.4,8.1,stretcher
G5APE5,Q9CQ44,87,95.7,0,stretcher
G5BRJ5,Q3UL36,31.1,35.5,42.2,stretcher
G5C5V7,Q61826,34.5,43,31.5,stretcher
G5C3U5,Q91VT8,91.9,98,0,stretcher
G5BZ93,Q9JJU8,75.2,79.8,11.6,stretcher
G5C4E9,Q91ZA6,28.2,36.8,43.1,stretcher
G5ATP6,Q3TYP4,66.3,71.3,10.1,stretcher
G5C0X9,Q3TUD9,67.9,76.4,13.6,stretcher
G5CBL6,Q78XR0,57.7,64.6,20.1,stretcher
G5BJV8,O89098,50.5,61.5,25.5,stretcher
G5B2H4,Q91WE9,69.7,70.5,25.8,stretcher
G5AVI7,Q9JIX0,98,98,2,stretcher
G5BW02,Q497J1,47.8,58.4,15.9,stretcher
G5C8Y3,Q8BH93,36.7,39.2,51.4,stretcher
G5BCG4,P17095,89.7,89.7,7.5,stretcher
G5AYM4,Q8C5P7,52.2,60.4,28,stretcher
G5ASE8,Q9D2P4,94.1,98,0,stretcher
G5BUD9,P70160,73.2,79.6,5.6,stretcher
G5B661,Q8K3C0,64.6,64.6,33.3,stretcher
G5AXA2,Q9D701,41.4,48.2,30.9,stretcher
G5B842,Q9D823,96.9,96.9,0,stretcher
G5BAJ6,Q9CY16,51.6,58.1,29.6,stretcher
G5BWD1,Q9D8M3,66.4,69.2,20.5,stretcher
G5AWS5,O35207,84.2,85.1,13.2,stretcher
G5BMJ5,Q8C4Q9,57.7,68.7,8.8,stretcher
G5AZ33,E9PW43,83.2,83.2,15.9,stretcher
G5AQ06,P10300,49.2,61,11.9,stretcher
G5AT71,Q8CHS4,20,25.9,65.6,stretcher
G5APG7,Q9CRB3,80.5,84.7,0,stretcher
G5C930,D3YUG0,95.1,96.1,0,stretcher
G5AUM4,Q9DA42,67.2,81.8,1.5,stretcher
G5BI96,Q9CQH0,83.3,88.6,0,stretcher
G5BNY9,Q9CR36,47.4,56.5,20.6,stretcher
G5ANP7,P51865,50.2,59.1,15.8,stretcher
G5AXD9,Q3UD01,93.8,97.9,0,stretcher
G5BKS6,J3QPP8,77.2,81.1,0,stretcher
G5BG84,Q6UJB9,43.9,50,26.4,stretcher
G5BBW8,Q8C9X1,67.6,79.1,0.7,stretcher
G5BQL9,Q9CR63,88.7,93.4,0,stretcher
G5BV71,Q9CR21,60.3,62.8,35.9,stretcher
G5B067,P86793,70.9,77.6,4.5,stretcher
G5ANS5,P62311,94.1,94.1,5.9,stretcher
G5BIB4,Q14BK3,48.8,60,18.6,stretcher
G5BN54,P86050,72.7,74.2,25,stretcher
G5BZ66,O55042,75.7,77.1,13.6,stretcher
G5ATH7,Q9D702,51,56.6,21.9,stretcher
G5B003,Q9CQP3,48.2,51.8,43,stretcher
G5BWJ4,Q07763,34.6,46.3,27.3,stretcher
G5B9R4,Q9QZM4,31.7,44.6,31.9,stretcher
G5C3F3,Q8K1T4,56.4,64.1,10.8,stretcher
G5BVZ3,Q9D2E9,54.8,56,32.5,stretcher
G5BLY1,P16254,72.9,78.9,17.3,stretcher
G5B1B0,Q05928,53.9,62.4,24.7,stretcher
G5BCG3,Q8R043,90.2,96.1,0,stretcher
G5C6M0,Q5HZK2,53.2,64.5,3.4,stretcher
G5BBQ7,Q9WV96,92,93,0,stretcher
G5BXN3,Q9CQR7,87.7,90.6,5.7,stretcher
G5C0P7,Q9D8B4,64.5,78,0,stretcher
G5CAZ4,Q9CXV1,66.2,69.4,25,stretcher
G5CBL8,Q9CWY4,77.4,80.5,4.5,stretcher
G5C9D8,Q9D7V2,44.2,50.2,42.3,stretcher
G5BPM2,O88713,51.9,67.7,2.6,stretcher
G5BCA3,Q3UQS2,77.3,84.4,0,stretcher
G5ARD2,Q9CQ82,47.2,58.5,23.6,stretcher
G5B0S1,Q9CWB7,81.9,87.1,1.7,stretcher
G5BIQ6,Q8BKK4,81.9,84.5,6.9,stretcher
G5BBD7,Q9CPW3,68.1,77.5,2.2,stretcher
G5BVB0,Q8R3A2,46.7,53.8,39.6,stretcher
G5BPX0,Q9D9V2,33.7,45.3,33.4,stretcher
G5BZW3,Q8VEA7,77.9,81.1,13.1,stretcher
G5CB08,Q80Y73,58.7,64.8,15.8,stretcher
G5C257,Q9JI83,45.7,60.8,13.1,stretcher
G5AMK7,Q8R379,26.7,43.5,33.3,stretcher
E3VX70,P61514,100,100,0,stretcher
G5BQQ2,P97450,77.4,88.7,6.1,stretcher
G5BSD2,Q9D563,45,47.7,47.3,stretcher
G5ARI3,A6X8Z9,32,45,25.6,stretcher
G5ARX8,Q9CWB5,49.5,55.7,32.3,stretcher
G5AYK7,Q9D915,91.5,94.3,0.9,stretcher
G5BNU4,Q8C4X7,47.2,53.4,44.6,stretcher
G5BEW5,Q9CQC2,80.5,89.4,1.8,stretcher
G5BP05,Q8R0J8,50.6,60.9,21,stretcher
G5AKF2,Q791N7,70.4,79.2,6.4,stretcher
G5B822,P62951,97.7,100,0,stretcher
G5AN22,Q8CF66,96,98,0,stretcher
G5BWJ2,E9PY03,71.9,80,1.5,stretcher
G5AYV7,Q8C6B9,66.9,76.2,7.9,stretcher
G5B3C3,Q8BMC1,77.1,90.7,0,stretcher
G5B1J2,Q9CYQ5,68.1,74.5,14.9,stretcher
G5B1Y1,Q9DAJ5,54.7,55.8,44.2,stretcher
G5B980,Q9CPZ8,81.1,92.5,6.6,stretcher
G5BNH2,Q99NH8,40,46.4,36.9,stretcher
G5BAQ5,Q8CCM6,44.7,55.3,5.5,stretcher
G5ANK4,O35536,43,53.5,10,stretcher
G5B773,Q8CBY0,65.2,74.2,12.3,stretcher
G5C9X0,J3QPC3,47.6,51,36,stretcher
G5AM18,P23299,48.3,50.2,37.7,stretcher
G5AKJ5,P47939,57.1,68.6,0.6,stretcher
G5AM32,Q9D7J4,76.1,84.6,13.7,stretcher
G5C3G4,O35900,98.9,98.9,1.1,stretcher
G5AS91,Q9WTW2,86.9,92.5,3.7,stretcher
G5BFZ5,Q91ZA8,58.1,59.3,35.3,stretcher
G5BVX9,Q8BPW0,82.7,86.4,5.5,stretcher
G5C3D0,Q8BM15,35.2,41,26.8,stretcher
G5BPY8,Q9CQJ1,81.1,89.6,0,stretcher
G5C9R7,Q8BI08,48.5,52,45.5,stretcher
G5BLJ2,P62073,97.8,98.9,0,stretcher
G5BJM8,Q3U0Y2,62.3,73,5.7,stretcher
G5AUJ7,Q9WTX4,74.8,84.3,6.1,stretcher
G5C4E0,Q924A4,62.7,74.7,4.2,stretcher
G5B645,A0A1W2P7T4,64.5,74.8,3.2,stretcher
G5BK16,Q3U276,78,82.2,0,stretcher
G5BDL2,Q9D3L0,50,53.2,42.6,stretcher
G5C0N3,O55237,51.4,62.7,10.4,stretcher
G5BL63,Q923D4,98.8,98.8,0,stretcher
G5BX68,Q9EQX0,77.8,88.9,0,stretcher
G5BWF3,Q9WUQ7,97.9,98.9,0,stretcher
G5B0P9,Q9D638,80,86,1,stretcher
G5B2T7,Q03404,47.3,55.3,31.4,stretcher
G5BU81,O70404,89.1,94.1,0,stretcher
G5BFW2,Q5GAM7,55.6,71.9,0,stretcher
G5BTE8,Q14BB9,47.5,52.5,35.3,stretcher
G5BVE8,Q08AU9,88.7,95.9,1,stretcher
G5C1L0,P56376,88.9,94.9,0,stretcher
G5BHU5,Q9D9I1,66.7,75.9,5,stretcher
G5C343,Q8K305,32,40.9,46.6,stretcher
G5BYV9,Q9CR59,40.2,45.9,45.9,stretcher
G5C094,P10639,81,88.6,8.6,stretcher
G5BL54,Q6P6J0,42.8,45.4,47.6,stretcher
G5AMC9,Q9D945,72.2,82.7,6,stretcher
G5AJT6,P60003,100,100,0,stretcher
G5BCB1,P70349,66.7,69.8,29.4,stretcher
G5BJ67,P09174,97.7,97.7,0,stretcher
G5BGV1,P61364,71.2,82.6,2.3,stretcher
G5BML6,P62305,96.7,97.8,0,stretcher
G5BWW3,O54962,96.6,98.9,0,stretcher
G5B3N4,Q8CD78,89.7,91.6,6.5,stretcher
G5AW94,Q9CRW3,73.8,81,4.8,stretcher
G5BNS8,Q4V9W2,56.2,61.4,37.3,stretcher
G5B4X6,Q8VC04,34.2,46.9,35.7,stretcher
G5B4H2,Q9CQ74,67.4,73.3,22.2,stretcher
G5B572,Q9CPU2,80,83.8,0,stretcher
G5BD78,Q9D1L9,97.8,98.9,0,stretcher
G5BFY9,Q3UIW8,43.6,49.8,35.7,stretcher
G5AUR1,Q91VW3,95.7,97.8,0,stretcher
G5AT79,Q0VE29,47.1,49.2,47.6,stretcher
G5BX09,P15247,60.4,77.1,0,stretcher
G5B6Y1,Q9CQQ0,86.6,93.8,0,stretcher
G5CPH6,P03925,52.8,72.7,2.3,stretcher
G5BJA2,P50283,49.1,65.4,5.6,stretcher
G5ALY4,Q9JLR9,79.1,81.8,15.5,stretcher
G5BBX3,Q8BGD0,68,83.6,2.3,stretcher
G5C4F7,O70300,56.7,65.9,4.9,stretcher
G5BJN0,Q78RX3,86.6,91.8,5.2,stretcher
G5AY58,Q9ESQ8,51.5,59.6,18.2,stretcher
G5BJY7,Q9CQR4,63.6,67.1,29.3,stretcher
G5BYW7,Q8QZY4,42.8,48.2,20.2,stretcher
G5BJD0,A0A1B0GR13,26,38.3,19.8,stretcher
G5BNH5,Q3LRV9,39.8,49.8,18.6,stretcher
G5BVX5,P43431,47.4,60.5,9.8,stretcher
G5C041,Q9CQ25,64.4,65.6,16.2,stretcher
G5CBQ0,E0CYR6,40.5,51.1,33.5,stretcher
G5B313,A1E5L0,61.2,67.6,23.7,stretcher
G5BI15,Q91XC8,79.4,81.4,16.7,stretcher
G5BDH7,Q9D187,55.8,57.1,38.7,stretcher
G5BLB3,Q91WS0,77.3,87.3,1.8,stretcher
G5BTD4,Q9ER80,42.2,52.6,10.4,stretcher
G5CBH3,Q8R0E5,34,47.2,28.5,stretcher
G5BWZ9,P40224,91.4,94.6,4.3,stretcher
G5BZT3,Q8BGK9,54.9,56.1,42.1,stretcher
G5BPQ7,Q9D8D0,55.4,63.4,8.1,stretcher
G5C6Z2,Q9DB24,33.1,42.4,34.8,stretcher
G5C106,Q9CZ83,71.1,78.9,1.6,stretcher
G5AJW9,B2RVB9,64.8,67.6,19.3,stretcher
G5B9W8,P97766,47.4,53.1,9.1,stretcher
G5B9G7,Q14AF1,44.3,60.6,12.8,stretcher
G5BFH3,P97297,55.1,66.3,4.3,stretcher
G5BJ75,Q3UGS4,89.7,89.7,5.2,stretcher
G5BWJ6,P18181,39.5,53.5,20.2,stretcher
G5BDE8,Q9D1Q4,90.2,95.7,0,stretcher
G5C998,Q64520,49.3,54.7,16.9,stretcher
G5B287,Q9D967,50.6,56.1,35.4,stretcher
G5C5E0,Q61845,90.9,97.7,0,stretcher
G5B4G7,P61807,96.6,97.7,0,stretcher
G5AZ53,Q9CQX4,77.9,82.3,2.7,stretcher
G5AQJ9,Q9WUL8,55.1,58.4,14.6,stretcher
G5BEQ6,P63084,92.5,96.8,0,stretcher
G5BMH6,Q8K0W9,96.3,97.6,0,stretcher
G5BEA1,Q9CZJ6,36.9,46.7,43.9,stretcher
G5CBD2,Q80Y72,61.3,74.6,9.9,stretcher
G5C2B2,Q9D1T5,70.9,78,4.7,stretcher
G5C4I0,Q9D9T0,52.6,61.7,29.1,stretcher
G5BEQ7,P07091,72.4,75,22.4,stretcher
G5B483,Q80Y14,55.1,56.2,13.6,stretcher
G5AV07,Q99ML1,48,54.6,20.9,stretcher
G5AUQ8,Q9DB42,57.1,62.3,13,stretcher
G5ATF6,Q9Z0F7,75.6,78,6.5,stretcher
G5C1H0,P57774,72.5,76.7,19.2,stretcher
G5C3X3,Q9CVI2,39.6,49.8,29.8,stretcher
G5BK48,P56375,79.2,85.8,6.6,stretcher
G5AXG6,Q8CEI1,77.3,80.9,8.2,stretcher
G5B066,O70460,75,82.1,3.6,stretcher
G5B2G9,Q7TNK8,62.9,68.2,7.9,stretcher
G5B1E0,Q8C5C9,39.4,47.7,39.4,stretcher
G5AW66,Q9CQ54,66.7,80.8,4.2,stretcher
G5BEF8,Q9CR60,60.9,63,37,stretcher
G5AYI0,Q9D937,69.5,78.6,7.6,stretcher
G5BEM2,Q9R0L9,48.8,58,23.4,stretcher
G5AMG6,Q80ZQ3,31.8,41.4,27.3,stretcher
G5B8K6,P50543,83,90,2,stretcher
G5BH36,P58059,92,93.1,0,stretcher
G5BYB5,E9Q152,20.2,29.2,56.9,stretcher
G5BEE0,Q4FZG9,94.3,94.3,1.1,stretcher
G5BLZ8,P99025,96.4,98.8,0,stretcher
G5AP67,Q9R0H2,37.5,45.2,39.1,stretcher
G5CA02,Q9WUP0,52.1,61.9,9.8,stretcher
G5BH19,Q91Z22,53.4,63.2,9.3,stretcher
G5C3P8,Q9WTZ8,65.1,78.3,1.6,stretcher
G5B8T3,D3Z070,48.2,57.3,12.1,stretcher
G5AZS2,Q3UNU4,64,74.3,1.5,stretcher
G5BJD4,E9Q2Y0,58.6,72.4,0.7,stretcher
G5BEU4,Q7M750,60.8,68.5,18.9,stretcher
G5AVL6,Q9DA04,51.5,66.3,14.8,stretcher
G5BPG1,Q8BGH7,94.1,96.5,1.2,stretcher
G5BP30,Q99LY9,72.6,83,0,stretcher
G5BHG9,Q9WTJ5,39.6,51.4,33.3,stretcher
G5BSB2,Q9CWP8,47.1,52.3,37.8,stretcher
G5C794,Q9ES17,51.8,66.3,12,stretcher
G5B9G8,E9PWY5,45.9,68.6,8.1,stretcher
G5B844,P60603,100,100,0,stretcher
G5BJG6,P83870,70.7,73.3,8.6,stretcher
G5AX02,Q9DAR0,43.4,47.8,45.1,stretcher
G5BQF2,Q78YZ6,72,72.8,16,stretcher
G5C8X5,P57096,65.9,81.3,0,stretcher
G5BT42,Q8VEJ3,42.1,52.1,10.8,stretcher
G5BQR4,Q9D267,54.2,67.6,1.1,stretcher
G5BWP7,Q9JL89,47,54.5,28.5,stretcher
G5C8X8,Q9DD23,67.4,76.7,3.9,stretcher
G5B0W6,E9PXT9,26.1,34.4,45.4,stretcher
G5BC73,P56983,87.9,93.9,0,stretcher
G5BU10,Q61521,46.8,53.2,29.5,stretcher
G5BRM4,Q8CGA4,62.6,63.4,31.3,stretcher
G5BCS8,Q9DA11,56.8,65.5,10.8,stretcher
G5C8I8,Q9CRB0,47.9,49.7,48.5,stretcher
G5C9Z9,Q9D2R6,78.7,87,4.6,stretcher
G5AVE8,B1AQL3,40.5,44.6,46.4,stretcher
G5AM24,P58064,61.6,72,24,stretcher
G5ANV8,P42925,48,54.6,30.6,stretcher
G5ART5,P43488,45.2,65.3,10.6,stretcher
G5B6S2,Q2TA50,69.5,78.8,4.2,stretcher
G5B821,Q61979,97.5,98.8,0,stretcher
G5B910,Q8BGJ3,65.4,73.5,13.2,stretcher
G5BCB0,Q9DA03,76.9,88.5,4.8,stretcher
G5BKN7,Q9CQX8,76.7,84.5,5.8,stretcher
G5BU28,Q9QUH0,72.9,87.9,0.9,stretcher
G5B402,O88745,77.6,84.7,2,stretcher
G5BKI6,Q5FW52,30.6,44.4,19.7,stretcher
G5C0P6,Q8BP01,36.9,43.5,41.2,stretcher
G5AJY7,Q8BHL7,96.2,97.5,1.2,stretcher
G5BPT4,P62627,85.4,85.4,12.5,stretcher
G5B2Z2,Q9CQL7,55.9,60.2,23,stretcher
G5BPS0,Q8R4V1,38.4,49.3,22.8,stretcher
G5C0B6,Q9D7H4,55.4,62,16.3,stretcher
G5ASA0,Q8BT51,84.1,92,1.1,stretcher
G5AYY6,Q8R1I2,59.2,66.7,17,stretcher
G5BER0,Q9D2Q8,58.2,62.7,32,stretcher
G5CA67,Q6UL01,94.9,97.5,0,stretcher
G5BSH7,Q9D275,53.6,60.1,30.4,stretcher
G5BUP6,Q9JLJ1,79.8,87.2,6.4,stretcher
G5C8F1,Q9CQR2,95.2,96.4,0,stretcher
G5C8X7,Q9Z0K7,71.8,79.1,6.4,stretcher
G5AXF4,Q9D1H8,70.3,78,5.1,stretcher
G5C4N3,P48756,61.1,72.2,5.6,stretcher
G5C7D8,P62313,100,100,0,stretcher
G5BS17,Q8BHZ5,56.4,69.3,7.4,stretcher
G5CAZ5,P62077,92.8,96.4,0,stretcher
G5BZG0,Q9JJ94,69.7,70.6,29.4,stretcher
G5AP02,Q9D115,100,100,0,stretcher
G5B436,Q9WV98,85.4,89.9,5.6,stretcher
G5C733,Q62425,91.5,96.3,0,stretcher
G5BAW1,P32848,75.5,81.8,8.2,stretcher
G5BER1,P97352,82.7,91.8,0,stretcher
G5B059,Q8K1D8,97.4,98.7,0,stretcher
G5BXP4,O54885,74.8,82.6,4.3,stretcher
G5BGP8,Q8K207,39,42.7,44.5,stretcher
G5BRY8,Q9CQ71,62,72.7,20.7,stretcher
G5BPR4,Q9DB10,81.3,83.2,0,stretcher
G5CBA2,Q8BVR0,80,93.3,0,stretcher
G5C3K7,Q9D7S0,34.2,50.8,27.7,stretcher
G5CAG1,Q9CPP0,46.9,51.4,42.3,stretcher
G5CAQ7,Q9D0J8,77.5,80.4,15.7,stretcher
G5AWG5,Q64253,63.6,78.8,3,stretcher
G5ATZ5,Q76I25,82.5,91.8,1,stretcher
G5ANM6,Q9CR22,48.4,52.8,40.9,stretcher
G5B1L1,Q8C817,21.6,32.2,51.7,stretcher
G5ATY7,Q99KC7,83.7,88.8,1,stretcher
G5AXY6,Q9CR46,67.5,80,1.7,stretcher
G5C711,Q62361,41.3,50.6,25.7,stretcher
G5AQU0,Q9CZH7,43.8,47.2,50,stretcher
G5BQR5,Q6IUP1,31.3,40.1,27.4,stretcher
G5BUD8,Q99MP3,71.5,79.2,2.3,stretcher
G5C612,Q9CR20,96.3,98.8,0,stretcher
G5C536,Q9JJN6,89.7,90.8,8,stretcher
G5C955,Q9DAA3,66.7,81.2,0.9,stretcher
G5AVB5,Q6J1H4,35.4,41.5,32.5,stretcher
G5BW84,Q3UU41,51.3,59.7,19.5,stretcher
G5C1S9,P63166,75.2,75.2,24.8,stretcher
G5C8A7,Q8BIG2,38.9,47,39.9,stretcher
G5C8D2,Q9CR37,69.6,75.7,0.9,stretcher
G5AUC2,O35153,73,73.9,20.7,stretcher
G5C2F2,P01326,71.8,78.2,0,stretcher
G5ASP7,P04401,63.4,74.6,1.5,stretcher
G5BZK1,A0A1D5RMN0,30.3,39.8,44.7,stretcher
G5BTA7,O08692,52,64.3,3.5,stretcher
G5BUZ2,O09116,42.7,47.7,20.1,stretcher
G5AR57,Q9CQ75,76.8,85.9,10.1,stretcher
G5BR18,Q3URE8,95.1,96.3,0,stretcher
G5BW19,Q1EHW4,48.5,58.7,5.6,stretcher
G5BRC4,Q8BGS2,87.2,95.3,0,stretcher
G5BJ26,P01587,56.9,72.2,2.1,stretcher
G5B332,Q8K2Q5,74.2,84.9,8.6,stretcher
G5C6D9,P56135,81.8,95.5,0,stretcher
G5ASF6,P58686,90.4,92.8,0,stretcher
G5ATI2,Q3UN58,36.6,43.5,30.9,stretcher
G5BGN4,Q3UUA0,48,56.1,16.3,stretcher
G5CPH2,P03899,63.5,80.9,0,stretcher
G5B4S2,Q9DA59,64.4,73.5,3,stretcher
G5AJY8,P97783,84.4,90,1.1,stretcher
G5AX55,P99028,82.4,85.7,11,stretcher
G5BZD0,A0A1Y7VJ29,57,62.2,33.3,stretcher
G5BD79,Q14A28,52.9,58.6,33.1,stretcher
G5B2G1,B5KM66,87.5,93.2,2.3,stretcher
G5AX79,P28662,59.2,63.2,31.2,stretcher
G5AZG5,P62322,84.6,85.7,9.9,stretcher
G5ALH8,A0A075B5J5,72.3,80.4,0.9,stretcher
G5BB49,P08505,41.4,60.5,5,stretcher
G5BLT5,P48346,48.8,57.4,29.6,stretcher
G5AQW9,Q9DAG4,39,49.2,39,stretcher
G5CBM4,Q61268,62.9,71.8,1.6,stretcher
G5AL02,Q9D3X8,42.9,55.4,23.7,stretcher
G5ANK6,P61953,100,100,0,stretcher
G5B180,P13609,55.3,68.3,5.6,stretcher
G5AYF6,P61166,94,94,6,stretcher
