proteinID_y	domain_id	dom_start_y	dom_end_y	dom_agg_score_y	dom_length_y	proteinID_x	dom_start_x	dom_end_x	dom_agg_score_x	dom_length_x
A2AVA0	PF00084	2144	2197	6.669648148148147	53	G5C092	2055	2108	1.2907777777777776	53
A2AVA0	PF00084	2202	2257	0.2525892857142857	55	G5C092	2113	2168	0.253125	55
A2AVA0	PF00084	2262	2316	0.3641636363636364	54	G5C092	2173	2227	0.4427090909090911	54
A2AVA0	PF00084	2342	2374	0.9098787878787876	32	G5C092	2253	2285	2.8801818181818177	32
A2AVA0	PF00084	2379	2433	1.0532727272727271	54	G5C092	2290	2344	0.10685454545454544	54
A2AVA0	PF00084	2438	2491	2.7685740740740736	53	G5C092	2349	2402	2.702796296296296	53
A2AVA0	PF00084	2496	2549	2.582351851851852	53	G5C092	2407	2460	0.028425925925925924	53
A2AVA0	PF00084	2554	2606	3.671641509433964	52	G5C092	2465	2517	15.71141509433962	52
A2AVA0	PF00084	2669	2708	3.6201250000000007	39	G5C092	2582	2621	20.7904	39
A2AVA0	PF00084	2713	2766	0.0	53	G5C092	2626	2679	0.03287037037037037	53
A2AVA0	PF00084	2771	2824	6.26212962962963	53	G5C092	2684	2737	6.613981481481483	53
A2AVA0	PF00084	2829	2882	0.0362962962962963	53	G5C092	2742	2795	0.0	53
A2AVA0	PF00084	2887	2940	0.06377777777777778	53	G5C092	2800	2853	0.1973148148148148	53
A2AVA0	PF00084	2945	2998	0.04148148148148148	53	G5C092	2858	2911	0.04074074074074074	53
A2AVA0	PF00084	3003	3050	0.034166666666666665	47	G5C092	2916	2962	0.0	46
A2AVA0	PF00084	3059	3112	0.8108703703703702	53	G5C092	2973	3026	0.7973518518518516	53
A2AVA0	PF00084	3117	3171	0.08590909090909091	54	G5C092	3031	3085	0.8916727272727273	54
A2AVA0	PF00084	3176	3227	0.011057692307692308	51	G5C092	3090	3141	0.07325000000000002	51
A2AVA0	PF00084	3236	3289	0.6836481481481479	53	G5C092	3150	3203	0.38790740740740737	53
A2AVA0	PF00084	3294	3347	0.08296296296296296	53	G5C092	3208	3261	2.694351851851852	53
A2AVA0	PF00084	3352	3406	0.013454545454545457	54	G5C092	3266	3320	0.013363636363636364	54
A2AVA0	PF00084	3411	3463	0.429264150943396	52	G5C092	3325	3377	0.034150943396226416	52
A2AVA0	PF00092	84	255	8.540546511627907	171	G5C092	86	257	8.740133720930238	171
A2AVA0	PF00354	1442	1618	5.038807909604516	176	G5C092	1353	1529	7.967785310734463	176
A2AVA0	PF02494	559	641	3.4137590361445778	82	G5C092	501	583	1.128457831325301	82
A2AVA0	PF02494	643	720	6.738141025641025	77	G5C092	585	662	5.93471794871795	77
A2AVA0	PF07645	1305	1336	0.0	31	G5C092	1216	1247	0.055	31
A2AVA0	PF07645	1743	1781	0.0	38	G5C092	1654	1692	0.0	38
A2AVA0	PF07699	310	360	0.0	50	G5C092	312	362	0.0	50
A2AVA0	PF07699	1003	1050	0.0	47	G5C092	945	992	0.0349375	47
A2AVA0	PF07699	1057	1104	0.0	47	G5C092	999	1046	0.0	47
A2AVA0	PF07699	1111	1158	0.16641666666666668	47	G5C092	1053	1100	0.168875	47
A2AVA0	PF12661	1276	1297	0.0	21	G5C092	1187	1208	0.0	21
A3KG59	PF01546	150	199	5.48772	49	G5AZM2	1	50	3.8504199999999993	49
A3KG59	PF07687	200	292	10.60613978494624	92	G5AZM2	51	143	6.2254516129032265	92
Q6PAC4	PF15449	0	1029	1.0531776699029118	1029	G5C2X9	1	1019	1.3622561334641805	1018
Q3TV65	PF01398	257	355	13.458424242424245	98	G5BZA4	253	351	7.851242424242423	98
Q3TV65	PF18755	72	156	7.779611764705884	84	G5BZA4	64	148	6.314552941176469	84
Q8R180	PF04137	76	451	4.4011170212766	375	G5BLP4	15	390	4.545175531914891	375
O70250	PF00300	5	127	4.28050406504065	122	G5ASR0	6	128	2.9346666666666663	122
O70250	PF00300	145	211	1.0384328358208954	66	G5ASR0	146	212	0.4752238805970149	66
O35648	PF13499	27	89	0.04204761904761905	62	G5BBF8	23	85	0.042238095238095234	62
O35648	PF13499	100	162	1.7943015873015873	62	G5BBF8	96	158	1.884809523809524	62
Q922Y0	PF00069	207	520	1.8300222929936312	313	G5BP23	212	525	1.6625764331210198	313
P21126	PF00240	15	72	0.3714655172413792	57	G5BFL3	1	58	0.20393103448275854	57
P21126	PF17840	95	140	0.3740434782608695	45	G5BFL3	81	125	0.324	44
Q8BP56	PF03632	286	493	7.04902884615384	207	G5C471	288	529	6.625491735537193	241
Q6PGH4	PF15258	33	152	2.318025	119	G5BDR2	34	154	2.30195867768595	120
Q8C739	PF14160	249	356	0.7048240740740739	107	G5BX38	251	358	0.7046203703703705	107
Q8C739	PF14161	13	116	0.011711538461538459	103	G5BX38	14	117	0.01275	103
Q8BHI4	PF00651	37	143	12.645831775700927	106	G5BA77	42	148	14.401130841121494	106
Q8BHI4	PF01344	538	581	1.8232500000000005	43	G5BA77	543	586	1.8227954545454543	43
Q8BHI4	PF07707	149	249	5.856792079207921	100	G5BA77	154	253	4.698009999999999	99
Q8BHI4	PF13964	387	437	1.063078431372549	50	G5BA77	392	442	1.0614705882352942	50
O55057	PF05351	17	148	0.9284318181818184	131	G5ASV0	1	132	0.9307307692307693	131
Q9Z2V4	PF00821	259	618	1.1400472222222218	359	G5AUM7	260	619	1.1877138888888892	359
Q9Z2V4	PF17297	28	255	1.60701754385965	227	G5AUM7	29	256	1.653662280701755	227
Q9D5U9	PF12130	531	664	1.2234029850746269	133	G5C7T5	388	521	1.246447761194029	133
Q8R1J3	PF00098	128	143	0.29868750000000005	15	G5BK71	129	144	0.14175	15
Q8R1J3	PF00098	184	199	0.07625	15	G5BK71	185	200	0.07593749999999999	15
Q99KR7	PF00160	58	202	2.7716620689655165	144	G5BRK1	55	199	2.4670896551724133	144
P55095	PF00123	52	79	2.064714285714285	27	G5AKB5	53	80	2.091821428571429	27
P55095	PF00123	97	123	20.76392592592593	26	G5AKB5	98	124	20.771148148148146	26
P55095	PF00123	145	171	16.432111111111116	26	G5AKB5	146	172	16.697925925925926	26
Q62465	PF13602	245	397	2.6508300653594774	152	G5BN93	120	319	1.46375	199
Q715T0	PF00085	22	102	6.451827160493827	80	G5B3V6	1	57	4.43178947368421	56
Q715T0	PF00334	156	230	9.042400000000002	74	G5B3V6	106	179	13.84598648648649	73
Q715T0	PF00334	312	447	3.2806691176470584	135	G5B3V6	252	350	0.11602020202020202	98
Q715T0	PF00334	447	580	8.074365671641791	133	G5B3V6	350	482	4.38263157894737	132
P59708	PF00076	20	86	7.4943134328358205	66	G5C384	19	85	8.978716417910448	66
Q8K4R9	PF03359	386	546	0.0	160	G5BF75	401	561	0.3348074534161492	160
Q91Z61	PF00071	19	164	5.021465753424657	145	G5BZC4	20	165	5.687876712328767	145
P47867	PF15467	19	470	3.2807942477876098	451	G5C9D9	18	469	2.7536718403547664	451
Q8BJ71	PF04097	215	802	10.004061224489798	587	G5BR77	216	803	9.788593537414958	587
Q9WTX2	PF00035	34	98	0.6788615384615384	64	G5B0U5	18	82	0.6762923076923077	64
Q9WTX2	PF00035	126	190	0.02623076923076923	64	G5B0U5	110	174	0.02615384615384616	64
Q9WTX2	PF16482	241	305	0.2728615384615385	64	G5B0U5	225	289	0.2585384615384617	64
P09813	PF04711	23	97	3.4355466666666667	74	G5BWH8	24	99	0.3811578947368422	75
Q8BGI5	PF07163	0	300	7.335767441860466	300	G5BWP0	262	557	8.579804054054051	295
Q91W40	PF13424	246	322	13.910870129870132	76	G5BKU2	260	336	13.896727272727272	76
Q91W40	PF13424	334	401	0.6038382352941174	67	G5BKU2	348	415	0.6102205882352939	67
Q69ZC8	PF12572	209	337	0.0	128	G5C910	223	351	0.007015503875968994	128
Q9CQD4	PF03357	35	169	0.15722222222222226	134	G5BQF0	1	135	0.2147851851851852	134
Q3TMH2	PF03577	90	229	2.5502928571428574	139	G5C939	90	231	1.557739436619718	141
Q3UZ01	PF00076	28	94	0.11135820895522387	66	G5AZM5	29	95	0.13880597014925375	66
Q3UZ01	PF00076	419	493	1.5359733333333332	74	G5AZM5	422	496	1.53584	74
Q922M7	PF15323	13	231	2.423949771689498	218	G5CB78	14	232	2.9787201834862387	218
Q8CHP6	PF00536	915	978	7.86096875	63	G5AXZ5	792	855	8.11608064516129	63
Q9EST4	PF09754	96	225	4.74290769230769	129	G5C081	20	149	6.4261692307692275	129
Q920Q2	PF16727	1164	1245	3.3039390243902447	81	G5BMS3	1168	1249	3.103451219512196	81
Q920Q2	PF00817	419	619	3.2523084577114423	200	G5BMS3	420	620	3.0707611940298505	200
Q920Q2	PF11799	699	826	0.1891640625	127	G5BMS3	700	826	0.02474015748031497	126
Q920Q2	PF14377	932	953	0.0	21	G5BMS3	933	954	0.0	21
Q920Q2	PF14377	1011	1040	0.0	29	G5BMS3	1012	1041	0.0254	29
Q920Q2	PF16589	45	128	9.68746428571428	83	G5BMS3	45	128	9.242869047619047	83
Q8K1K4	PF07778	118	515	13.027864321608037	397	G5C2S1	2	401	11.8079925	399
Q80YU0	PF00561	174	293	9.130525000000006	119	G5C8B6	40	159	15.590008333333335	119
Q9Z1N5	PF00270	69	234	9.91393373493976	165	G5C3D8	70	246	11.974666666666673	176
Q9Z1N5	PF00271	273	381	11.105082568807344	108	G5C3D8	285	393	11.110467889908257	108
Q9D6R2	PF00180	32	357	2.780515337423312	325	G5AUL0	33	358	2.861843558282209	325
Q8CI78	PF02582	226	403	6.494679775280902	177	G5C0E5	227	404	5.9716348314606735	177
O54834	PF00620	412	570	12.16308176100629	158	G5BRL5	239	397	12.079352201257866	158
P08121	PF00093	32	88	0.0	56	G5BZG7	34	90	0.0	56
P08121	PF01391	292	350	0.0	58	G5BZG7	268	326	0.0	58
P08121	PF01391	538	590	0.0	52	G5BZG7	700	752	0.0	52
P08121	PF01391	1075	1133	0.0	58	G5BZG7	903	961	0.0	58
P08121	PF01391	1135	1193	0.0	58	G5BZG7	963	1021	0.0	58
P08121	PF01410	1228	1462	2.199217021276596	234	G5BZG7	1057	1291	1.3281829787234043	234
Q8BMP6	PF00887	93	165	2.631246575342466	72	G5BAN8	4	76	1.2016438356164385	72
Q8BMP6	PF13897	393	523	1.3562748091603056	130	G5BAN8	304	434	1.4165725190839702	130
Q8C5R2	PF15385	438	468	0.5338387096774193	30	G5B6T6	439	469	0.5326451612903226	30
G3X9C2	PF04300	103	261	2.936314465408805	158	G5AM92	56	240	2.2276270270270264	184
P27664	PF00233	557	801	11.76776734693878	244	G5C3A0	558	802	11.767444897959194	244
P27664	PF01590	79	217	7.747294964028776	138	G5C3A0	80	218	6.174647482014388	138
P27664	PF01590	253	429	8.465474576271184	176	G5C3A0	254	430	9.033875706214694	176
O70176	PF00123	85	108	0.0	23	G5BTT1	1	24	0.3164583333333333	23
O70176	PF00123	130	154	1.3794399999999998	24	G5BTT1	46	70	1.7366	24
Q9CR80	PF08555	2	74	0.0	72	G5C2V6	3	74	0.0	71
Q9ERT9	PF05395	4	141	0.7200434782608693	137	G5BID0	5	142	0.7177536231884056	137
O88700	PF00270	678	845	3.3197440476190474	167	G5B1S9	661	828	3.1557321428571417	167
O88700	PF08072	376	415	0.015375000000000003	39	G5B1S9	370	409	0.0	39
O88700	PF16202	0	370	0.9597304582210244	370	G5B1S9	1	364	0.346054945054945	363
O88700	PF16204	429	654	0.03833185840707965	225	G5B1S9	423	637	0.3045488372093023	214
Q76MZ3	PF02985	282	312	0.0	30	G5B3C5	399	429	0.0	30
Q76MZ3	PF13646	174	259	0.023488372093023256	85	G5B3C5	291	376	0.023488372093023256	85
Q76MZ3	PF13646	365	466	4.633323529411765	101	G5B3C5	482	583	4.636490196078432	101
Q3UQN2	PF00611	24	87	0.0	63	G5B215	1	64	0.13428125	63
Q3UQN2	PF10291	542	806	2.5266264150943387	264	G5B215	452	716	2.104456603773585	264
Q02384	PF00125	60	167	8.034611111111111	107	G5BLM6	1	108	8.035499999999997	107
Q02384	PF00169	446	542	4.7206597938144315	96	G5BLM6	386	482	4.6558144329896916	96
Q02384	PF00617	781	960	12.374150000000007	179	G5BLM6	721	900	12.287727777777775	179
Q02384	PF00618	599	715	1.784205128205128	116	G5BLM6	539	655	3.202965811965813	116
Q02384	PF00621	209	385	0.8792824858757059	176	G5BLM6	149	325	0.7875197740112997	176
Q3UMR0	PF00023	564	591	0.0	27	G5BL34	567	593	0.06351851851851853	26
Q3UMR0	PF02204	325	363	0.09297435897435902	38	G5BL34	328	366	0.027846153846153847	38
Q3UMR0	PF12796	466	552	10.815804597701149	86	G5BL34	469	555	10.11645977011494	86
Q3UMR0	PF12796	779	869	7.561340659340661	90	G5BL34	782	872	6.222384615384617	90
Q3UMR0	PF13857	731	766	0.059277777777777776	35	G5BL34	734	769	0.04583333333333333	35
Q32M02	PF06268	20	132	1.47004424778761	112	G5BJ64	21	133	0.9404867256637168	112
Q32M02	PF06268	141	253	5.566159292035396	112	G5BJ64	142	254	5.2592477876106205	112
Q32M02	PF06268	265	370	3.6621603773584903	105	G5BJ64	266	370	3.4576761904761897	104
Q32M02	PF06268	389	491	0.2060970873786407	102	G5BJ64	417	519	0.226450980392157	102
Q3U0K8	PF10637	261	542	5.005393617021281	281	G5BMR8	262	541	4.551953571428572	279
Q3U0K8	PF13661	140	236	7.961721649484537	96	G5BMR8	141	237	7.593474226804126	96
Q8BZ09	PF00153	29	100	2.7017083333333343	71	G5C2Q4	1	72	1.8551111111111105	71
Q8BZ09	PF00153	112	196	12.298435294117649	84	G5C2Q4	84	168	12.531882352941176	84
Q8BZ09	PF00153	203	295	9.550559139784946	92	G5C2Q4	175	267	11.861559139784935	92
P15037	PF00178	362	441	1.5869499999999996	79	G5AXI5	365	444	1.5366625000000005	79
P15037	PF02198	87	168	7.1647926829268265	81	G5AXI5	88	169	7.309268292682924	81
Q99NF3	PF00581	173	254	6.307853658536586	81	G5BH73	163	244	6.266804878048783	81
Q8C0P0	PF00069	59	182	7.849137096774192	123	G5AUW5	124	247	7.943403225806452	123
Q8C0P0	PF00069	723	820	7.969867346938768	97	G5AUW5	800	859	0.9473333333333334	59
P09025	PF00046	149	205	0.01719298245614035	56	G5BIE3	150	206	0.01719298245614035	56
Q8R3T5	PF00957	156	203	0.17293750000000005	47	G5C1T6	77	123	0.17627659574468085	46
Q8R3T5	PF15277	80	131	4.00975	51	G5C1T6	1	52	4.004076923076924	51
Q9WVG6	PF06325	215	257	0.7773255813953488	42	G5C7C7	34	80	0.3062978723404255	46
Q61120	PF00017	378	449	0.9467361111111112	71	G5BJM3	376	447	0.9473333333333336	71
Q61120	PF00640	34	189	6.717493589743589	155	G5BJM3	35	187	6.013594771241829	152
Q923Z4	PF00010	103	154	16.435807692307698	51	G5BZJ1	108	159	17.044749999999997	51
Q9ESN9	PF16471	415	484	0.07102857142857144	69	G5BY69	410	479	0.07078571428571429	69
Q9ESN9	PF09744	28	183	1.7710961538461525	155	G5BY69	29	184	1.767647435897435	155
Q9ESN9	PF19056	965	1171	8.18487922705315	206	G5BY69	960	1195	6.7662796610169575	235
Q9CVB6	PF04045	56	282	8.051	226	G5AZJ5	57	297	8.33670539419087	240
Q8CIG0	PF00610	26	105	0.04625	79	G5BSQ7	27	106	0.007249999999999999	79
Q8BK63	PF00069	16	234	7.15624200913242	218	G5C3A3	17	263	6.338125506072875	246
P62696	PF00030	17	99	0.3173734939759036	82	G5BGN1	18	100	2.235686746987952	82
P62696	PF00030	107	189	0.24226506024096384	82	G5BGN1	108	190	0.22865060240963855	82
Q8VI84	PF03914	553	706	0.4920194805194805	153	G5AJU1	592	745	0.2794675324675325	153
Q8VI84	PF07540	212	306	10.299410526315793	94	G5AJU1	251	345	9.264115789473683	94
P70353	PF00125	22	104	8.584120481927709	82	G5AQK1	23	105	8.692168674698795	82
P54099	PF00476	742	1160	3.6035799522672978	418	G5CA92	740	1157	3.6810143540669817	417
P54099	PF18136	103	396	1.088632653061224	293	G5CA92	107	394	0.8416597222222226	287
Q9D0F1	PF03801	57	201	13.309489655172415	144	G5CAX6	58	202	12.726613793103446	144
Q9D0F1	PF18077	212	284	0.0	72	G5CAX6	213	285	0.18717808219178084	72
Q9D9V3	PF00378	77	302	4.4660265486725645	225	G5C4S3	62	287	4.163588495575222	225
P63075	PF00167	52	174	3.1494552845528454	122	G5B9P3	30	152	3.1590650406504066	122
Q6PCM1	PF02373	1156	1265	3.468754545454545	109	G5AQ12	1153	1265	3.3714955752212385	112
Q70IV5	PF00038	269	313	1.2578888888888888	44	G5ARY1	22	65	1.2165909090909093	43
Q8BMS4	PF13489	129	302	6.115390804597699	173	G5BJN9	71	244	5.9786954022988485	173
Q8BG41	PF00227	46	226	3.720453038674037	180	G5ASK1	47	227	3.839226519337015	180
O08688	PF00648	26	339	3.886073248407645	313	G5AW79	36	349	3.8229522292993616	313
O08688	PF01067	360	487	0.8606171874999988	127	G5AW79	370	497	1.6426796875000005	127
Q9QZM3	PF06875	53	210	1.1269683544303797	157	G5BSB1	119	276	1.2588291139240506	157
Q9CXP9	PF09810	70	190	8.215983471074379	120	G5AQK4	71	191	11.25984297520661	120
Q9CXP9	PF09810	287	354	6.5455	67	G5AQK4	288	355	6.825117647058824	67
P25799	PF16179	248	349	4.653107843137256	101	G5BXA4	349	450	4.6685588235294135	101
P25799	PF00554	41	239	5.437834170854272	198	G5BXA4	125	340	1.2664583333333337	215
P25799	PF00023	610	632	17.599782608695648	22	G5BXA4	680	701	23.00431818181818	21
P25799	PF00531	813	885	0.5203424657534247	72	G5BXA4	883	955	0.0466986301369863	72
P25799	PF12796	520	605	1.3709302325581398	85	G5BXA4	590	675	2.4647790697674434	85
P25799	PF12796	650	742	6.708580645161293	92	G5BXA4	720	812	6.7960215053763475	92
P61588	PF00071	24	192	5.045242603550297	168	G5B7S4	25	195	5.228906432748537	170
P42125	PF00378	87	284	3.403454545454544	197	G5AQD6	41	238	6.56474747474748	197
Q6A039	PF00566	408	631	15.11671875	223	G5B2S8	86	309	15.616580357142832	223
Q7TND5	PF04427	153	316	0.2138902439024389	163	G5C928	154	317	0.2134817073170732	163
Q9D783	PF00651	22	126	9.243761904761904	104	G5ALY1	23	126	10.527865384615383	103
Q9D783	PF01344	452	496	11.350422222222226	44	G5ALY1	461	505	11.362777777777776	44
Q9D783	PF01344	498	537	15.483875000000005	39	G5ALY1	507	546	15.475950000000005	39
Q9D783	PF01344	555	593	7.658076923076924	38	G5ALY1	564	602	7.303974358974358	38
Q9D783	PF07707	132	237	3.408688679245283	105	G5ALY1	132	237	3.320481132075472	105
P97825	PF17054	17	55	0.01641025641025641	38	G5BNC3	1	39	0.01641025641025641	38
Q9DCT2	PF00329	85	205	9.557289256198349	120	G5BPB2	147	267	13.12138016528925	120
Q9JLJ2	PF00171	27	482	3.3457697368421067	455	G5AQ32	52	507	2.696725877192981	455
P47915	PF01779	2	41	0.0	39	G5AXN2	57	96	0.0	39
Q9DCP9	PF11029	34	167	0.2899850746268656	133	G5ATY8	35	168	0.2656015037593985	133
Q64378	PF00254	46	134	1.1922022471910114	88	G5BEW8	47	137	5.192417582417581	90
Q64378	PF00254	159	246	6.473113636363633	87	G5BEW8	162	249	6.701181818181815	87
Q64378	PF00515	318	347	29.367733333333334	29	G5BEW8	321	350	26.05706666666667	29
Q64378	PF13181	352	383	0.0896875	31	G5BEW8	355	386	0.0	31
Q9CQB7	PF05347	6	67	3.5395161290322585	61	G5BV96	7	68	1.8554032258064517	61
Q6X6Z7	PF03148	98	419	0.968329192546584	321	G5BQZ8	99	419	1.0074531249999998	320
P61215	PF00194	45	298	4.145236220472437	253	G5C4L6	1	254	4.1197047244094485	253
Q5SW19	PF12807	768	947	1.1441444444444449	179	G5BCT5	827	1005	0.4216703910614525	178
Q5SW19	PF13236	355	575	6.876891402714934	220	G5BCT5	450	670	6.886339366515836	220
Q5SW19	PF13424	986	1047	0.194467741935484	61	G5BCT5	1032	1093	0.2032741935483871	61
Q5SW19	PF13424	1104	1178	2.0448666666666666	74	G5BCT5	1150	1224	1.611573333333333	74
Q5SW19	PF15044	65	138	0.012000000000000002	73	G5BCT5	163	236	0.01191891891891892	73
Q9DBF7	PF10197	10	46	0.0	36	G5BK65	11	47	0.0	36
Q9DBF7	PF12542	65	156	1.3902391304347823	91	G5BK65	66	157	1.394108695652174	91
Q8BL06	PF00443	31	330	7.813556666666665	299	G5C7G9	32	331	7.738629999999998	299
Q45KJ6	PF00098	125	140	0.0	15	G5AWD0	62	77	0.0	15
Q45KJ6	PF00098	146	163	0.0	17	G5AWD0	83	100	0.0	17
Q45KJ6	PF00313	64	98	0.05228571428571428	34	G5AWD0	1	35	0.051771428571428565	34
Q8BGB5	PF00412	40	95	1.1383214285714285	55	G5BDJ5	39	94	1.1428214285714284	55
Q8CHY6	PF16563	132	174	0.01172093023255814	42	G5AN43	145	187	0.01172093023255814	42
Q3U285	PF05225	278	307	0.1547	29	G5APQ8	230	259	0.2364	29
Q3U285	PF05225	524	568	1.4590666666666667	44	G5APQ8	476	520	1.4619111111111112	44
P28352	PF03372	64	307	6.439692622950817	243	G5B5Q8	66	309	6.571651639344263	243
Q8BFT6	PF13621	44	289	1.3439430894308948	245	G5C9A5	43	288	1.142483739837398	245
Q14AI6	PF00849	82	244	1.287085889570552	162	G5BX85	128	289	2.917	161
Q91XL2	PF00595	234	313	7.9323374999999965	79	G5ATV1	239	318	6.928362499999996	79
Q91XL2	PF00595	338	416	3.631886075949368	78	G5ATV1	343	421	1.6683544303797466	78
Q91XL2	PF00595	465	538	1.5354729729729732	73	G5ATV1	471	544	1.5349189189189183	73
Q91XL2	PF00595	600	678	7.194493670886077	78	G5ATV1	606	684	7.958037974683544	78
Q91XL2	PF13923	50	86	0.07310810810810811	36	G5ATV1	51	87	0.05837837837837837	36
P49442	PF00459	56	374	2.791009404388715	318	G5BGL0	57	377	3.313031152647978	320
Q9ERA6	PF01585	149	192	0.0	43	G5BGM5	149	192	0.0	43
Q9ERA6	PF07842	397	666	4.630548148148146	269	G5BGM5	397	666	5.3655518518518495	269
Q9ERA6	PF12457	18	108	0.4638351648351648	90	G5BGM5	18	108	0.4637252747252745	90
P32043	PF00046	155	211	0.0	56	G5BIE1	156	212	0.0	56
O54929	PF00400	145	181	10.365621621621619	36	G5AKT2	148	184	9.550567567567567	36
O54929	PF00400	186	224	10.188743589743588	38	G5AKT2	189	227	10.343358974358978	38
O54929	PF00400	230	266	3.680054054054055	36	G5AKT2	233	269	3.495135135135135	36
O54929	PF00400	291	319	2.9515517241379317	28	G5AKT2	294	322	2.9867241379310348	28
O54929	PF00400	337	359	0.456	22	G5AKT2	340	362	0.491086956521739	22
O54929	PF07525	367	400	4.931088235294119	33	G5AKT2	370	403	4.921029411764706	33
O54828	PF00610	32	102	1.6793802816901418	70	G5BLS5	57	127	6.5439014084507034	70
O54828	PF00615	299	412	0.3081578947368421	113	G5BLS5	317	430	0.2915964912280701	113
O54828	PF00631	224	279	0.18825000000000006	55	G5BLS5	242	297	0.1469821428571428	55
O54828	PF18148	105	203	7.584717171717173	98	G5BLS5	130	228	7.544888888888892	98
Q8R1C9	PF00640	118	254	2.5495255474452554	136	G5AR64	119	260	2.4900633802816907	141
Q9WVH4	PF00250	204	237	1.0014411764705882	33	G5BW41	17	50	1.0022058823529412	33
Q9WVH4	PF16675	431	509	0.014696202531645568	78	G5BW41	244	322	0.009974683544303795	78
Q9WVH4	PF16676	602	642	0.0	40	G5BW41	415	455	0.0	40
Q504N0	PF00246	126	402	1.4545090252707584	276	G5BH77	127	403	2.3300036101083013	276
Q504N0	PF02244	26	99	1.148837837837838	73	G5BH77	27	100	7.385540540540543	73
Q9QWZ1	PF02144	16	256	3.8007178423236514	240	G5BQ93	17	257	6.874253112033203	240
Q8K3X4	PF11261	9	49	0.7697560975609755	40	G5B685	10	49	0.7878000000000001	39
Q6P9P6	PF00225	22	357	3.630827380952379	335	G5B7A3	24	359	3.651083333333333	335
Q6P9P6	PF13931	914	1046	0.0	132	G5B7A3	916	1048	0.492812030075188	132
Q3U3E2	PF15388	240	522	1.7874063604240282	282	G5C1S4	1	284	1.8062147887323945	283
Q9D115	PF04419	0	36	1.479081081081081	36	G5AP02	1	37	2.3144864864864862	36
Q9D115	PF12874	38	60	5.314391304347825	22	G5AP02	39	61	3.9658260869565214	22
P80318	PF00118	32	523	2.8791402439024387	491	G5AR92	28	519	2.575591463414635	491
O35177	PF08824	402	557	2.83000641025641	155	G5BN55	434	588	3.9947290322580624	154
O35177	PF12026	619	826	5.331153846153846	207	G5BN55	651	858	5.329980769230769	207
O35177	PF14604	9	59	5.974941176470589	50	G5BN55	41	90	7.596580000000001	49
P10711	PF01096	260	298	6.772564102564102	38	G5B613	246	284	6.763871794871792	38
P10711	PF07500	137	247	0.2357747747747748	110	G5B613	117	233	0.22336752136752136	116
P10711	PF08711	26	75	0.0303	49	G5B613	6	55	0.0302	49
O35075	PF03643	19	282	5.055344696969698	263	G5AXI0	100	363	4.590083333333333	263
Q6R3M4	PF00817	32	209	2.6874999999999987	177	G5B2E1	33	210	1.4306179775280898	177
Q6R3M4	PF11798	222	254	0.0	32	G5B2E1	223	255	5.3639393939393925	32
Q6R3M4	PF11799	292	413	2.578139344262295	121	G5B2E1	293	414	8.971360655737705	121
Q7TQ48	PF00350	532	692	7.286167701863352	160	G5C0I8	582	742	7.0372546583850895	160
Q7TQ48	PF16880	495	526	0.0	31	G5C0I8	545	576	0.0	31
Q8CDG3	PF02338	213	353	1.5068297872340426	140	G5AQN9	211	351	1.507063829787234	140
P20722	PF00019	408	508	6.698851485148512	100	G5BAT6	461	561	6.6913069306930675	100
P20722	PF00688	218	358	10.893858156028363	140	G5BAT6	96	236	10.034021276595745	140
Q9QZ57	PF00011	69	148	4.756112499999999	79	G5C6Y4	68	147	4.355775	79
P13541	PF00063	88	766	6.0778011782032415	678	G5B5I5	89	767	6.101486008836522	678
P13541	PF01576	846	1923	0.4086001855287569	1077	G5B5I5	847	1924	0.4095500927643783	1077
