proteinID_x,Aggregation_x,clusterNumber,length_x,proteinID_y,Aggregation_y,length_y,diff_length,gene_name,Pasta_Aggregation_x,Pasta_Aggregation_y
G5BJV6,5.131749625187412,3424,667,Q99NB1,4.378668621700878,682,-15,Acss1,0.14992503958884554,0.14662756577530417
G5C6G1,6.87460585585586,5808,444,Q7TNL3,6.154151724137933,435,9,Stk40,0.22522522646065088,0.22988505965532946
G5BJF9,0.0,14835,63,Q8K1L6,0.0,76,-13,,1.587301669566667,1.3157894577960527
G5BKM4,10.474294117647055,11669,204,Q9R1S0,10.692024509803923,204,0,B9d1,0.4901960847219119,0.49019608640320667
G5BY23,3.5525774647887327,6943,426,Q8VCA8,1.99012,425,1,Scrn2,0.23474178371396717,0.23529411863538816
G5AYL3,9.31696,8833,375,Q0VB07,6.828326203208557,374,1,Pglyrp4,0.2666666679824001,0.26737967753725395
G5B8I3,3.065645363408519,2121,798,Q60992,2.737502304147465,868,-70,Vav2,0.12531328255459892,0.11520737157754575
G5BUE2,2.424623574144486,9661,263,Q9R1P4,2.4255703422053236,263,0,Psma1,0.3802281416488975,0.38022813463045624
G5BW08,0.39527685950413227,10501,242,O88346,0.36641984732824423,262,-20,Tnnt1,0.4132231253727273,0.3816793813564888
G5APY4,0.6241265822784811,12184,237,Q6PB51,0.0032490974729241875,277,-40,Ccdc117,0.4219409325620254,0.3610108285790614
G5BTZ9,2.300143410852712,4843,774,Q60795,0.391710217755444,597,177,Nfe2l2,0.1291989649334767,0.16750418706268014
G5BYW5,5.044260752688168,9715,372,P56542,5.5112776203966005,353,19,Dnase2,0.268817202809812,0.28328611709915
G5C4A0,5.746510843373494,5789,415,Q6NZR2,5.026677996422177,559,-144,Msantd2,0.24096385535918077,0.1788908779340368
G5ANX4,4.02455365474339,3089,643,Q9Z2D1,3.8727371695178845,643,0,Mtmr2,0.15552099563758942,0.15552099977334097
G5BEC6,3.3457996768982246,3963,619,Q9CWR0,3.4611278317152108,618,1,Arhgef25,0.1615508891068061,0.16181229801772165
G5C919,1.6054256272401437,1994,1116,E9PUP1,1.8406484018264861,1314,-198,Syde2,0.08960573638845595,0.0761035018505087
G5BDX9,1.2241916329284748,8790,741,Q9CUU3,2.3266600000000017,1500,-759,Sycp2,0.13495277434460187,0.0666666673427347
G5B8Q8,9.858910843373488,6988,415,Q3UYI6,9.740783132530124,415,0,Fuz,0.24096385889421448,0.24096385547381316
G5BYF6,0.0,12156,196,P46414,0.0,197,-1,Cdkn1b,0.5102040751479596,0.5076142135583754
G5B8M0,1.0666551724137923,10216,261,P99026,1.2844090909090915,264,-3,Psmb4,0.38314176017854384,0.3787878802971969
G5AYM0,4.272920382165605,8784,628,Q8BYU6,6.261047808764944,502,126,Tor1aip2,0.15923566982092827,0.19920318944982288
G5B7X6,1.5163874608150487,525,3190,P97929,1.6456124962451204,3329,-139,Brca2,0.03134796238016424,0.03003905069668777
G5C3Q5,5.024965306122451,4846,490,G5E872,3.8812847222222238,720,-230,Rnpepl1,0.20408163191325118,0.13888888618687156
G5BAP6,3.344471875000002,8660,320,Q922Q4,3.4301874999999975,320,0,Pycr2,0.31249999951472807,0.31250000684771556
G5C9X2,0.7986849816849811,4777,546,Q566J8,0.9025084427767359,533,13,Coq8b,0.18315018605388264,0.18761726237056292
G5AWK3,2.554751633986928,10100,459,Q3UK37,3.9963738095238104,420,39,Tedc1,0.21786492514355082,0.23809523733853816
G5BQJ9,0.05655405405405406,5046,444,P23772,0.056693002257336346,443,1,Gata3,0.2252252257513513,0.22573363321941325
G5BIN5,2.8052479999999997,8371,500,Q3U2K5,0.8967117647058827,510,-10,Kdm4d,0.19999999421243997,0.1960784348552
G5BYD3,0.49045539280958644,961,1502,E9PYH6,0.5192022144522144,1716,-214,Setd1a,0.06657789792713519,0.05827505847439862
G5BL59,0.4590779014308426,4543,629,B1AVP0,0.048202531645569625,632,-3,Phactr2,0.15898249929499986,0.1582278487752532
G5BWG4,4.668499999999999,9251,312,Q9D0T2,4.351094395280236,339,-27,Dusp12,0.32051281772195506,0.2949852499981626
G5BE41,0.2509353233830846,12471,201,P97428,0.20630845771144285,201,0,Rgs16,0.4975124586417906,0.4975124406014928
G5B9N4,8.066904222451095,1308,971,Q9ERK4,8.175881565396496,971,0,Cse1l,0.10298661168675291,0.10298661313312447
G5AU96,2.0972060085836914,5905,466,Q9WV60,2.3230833333333325,420,46,Gsk3b,0.2145922743430344,0.23809523421398265
G5B9C4,8.493917748917749,5788,462,Q9DCN1,8.51972727272727,462,0,Nudt12,0.21645021440419912,0.21645021718020127
G5CAI0,8.14110240963855,12556,166,Q9WUL7,7.408637362637367,182,-16,Arl3,0.6024096908024098,0.5494505446498352
G5BZX4,0.7645985663082437,10959,279,Q9CX62,0.2069751773049645,282,-3,Inka1,0.35842294610107556,0.35460993027588683
G5AWI7,1.9531451612903215,5028,620,P31750,2.5152083333333333,480,140,Akt1,0.16129032046834507,0.20833333431130835
G5B156,1.5185851979345952,3848,581,Q60722,1.0718582089552238,670,-89,Tcf4,0.17211703817544238,0.14925373157763983
G5BTR1,1.716327552986512,4460,519,Q9DBU3,1.6726339113680162,519,0,Riok3,0.19267822751203095,0.19267822475413088
G5BVV6,4.657270903010032,9411,299,Q8R0X2,3.048148541114059,377,-78,Cacul1,0.3344481659659997,0.26525198907581155
G5B8F5,3.2325921501706487,4190,586,P08680,2.8671839863713813,587,-1,Alas2,0.17064846390073363,0.17035775212620097
G5AYH0,1.1035034482758619,11315,290,Q8C0M9,2.272834355828222,326,-36,Asrgl1,0.34482759514310335,0.30674845188973787
G5B4D6,1.4814187050359722,3625,695,O08908,2.1601121883656513,722,-27,Pik3r2,0.14388489185648912,0.13850415610382202
G5B3M6,4.278479838709674,10914,496,Q9D489,5.266246252676666,467,29,Sohlh2,0.20161290183937491,0.21413276301125878
G5BZC9,0.515095394736842,9805,304,Q99LN9,0.9888874172185435,302,2,Dohh,0.328947371478388,0.3311258262457518
G5BUM0,3.192866894197951,9490,293,Q9DAG9,2.8316058631921814,307,-14,Phf7,0.3412969311064848,0.3257328957158961
G5C8J8,2.090025641025641,2566,741,Q62445,2.0007902813299228,782,-41,Sp4,0.13495276707523612,0.12787723456391425
G5BBQ1,0.17874999999999996,12688,176,Q9D8P4,0.6004261363636364,176,0,Mrpl17,0.5681818275284088,0.5681818148698862
G5B910,0.0,14354,125,Q8BGJ3,0.0,129,-4,,0.7999999863759998,0.7751938052403102
G5C019,1.8362889733840317,1329,1052,G5E8B9,1.766804761904761,1050,2,Zbtb11,0.09505703590911971,0.09523809651590759
G5BUC3,5.74968421052632,7223,475,O55123,5.597997899159664,476,-1,Mmp10,0.21052631717579567,0.21008402933920178
G5BKM3,1.9301184041184047,2387,777,Q9WVS8,1.8681526054590574,806,-29,Mapk7,0.12870012789926744,0.12406948060106604
G5C6S3,1.653692436974789,3492,595,O88907,1.9908617511520712,651,-56,Pias1,0.16806722676100838,0.15360983240967652
G5B295,3.012019417475731,11838,206,Q9DB76,5.306373786407764,206,0,Emc9,0.4854368955915528,0.4854368895417693
G5BC10,0.016941091954022987,5602,696,Q80ST9,0.08549573863636362,704,-8,Lca5,0.1436781581265804,0.14204545415198877
G5BI42,0.8893314203730275,738,1394,Q3UG20,0.9537516059957175,1868,-474,Kmt2e,0.07173601325977624,0.05353319042115796
G5BRM8,8.284199999999995,12589,210,Q9D7X8,10.341372340425526,188,22,Ggct,0.4761904732206191,0.5319148934426438
G5C2D3,3.0570341685649205,10055,439,Q8R316,2.677612403100775,516,-77,Hbp1,0.2277904306961275,0.19379844758854653
G5ARZ0,3.6993568773234187,5048,538,Q9JHW9,4.539312499999996,512,26,Aldh1a3,0.185873608894433,0.19531249610901757
G5BDH6,4.657184501845017,10511,271,O88667,4.0496331168831174,308,-37,Rrad,0.36900368308977866,0.3246753276356623
G5BHZ7,6.673439024390246,11893,246,Q02105,8.026260162601627,246,0,C1qc,0.4065040628871425,0.40650406574835946
G5BAW4,0.8712644320297954,3929,537,O70194,0.8531040145985406,548,-11,Eif3d,0.1862197418648193,0.18248175358086263
G5C8R8,4.347568896051568,4322,1241,Q3UFM5,4.992799765807961,854,387,Nom1,0.08058017670710094,0.11709601807354393
G5BNS5,0.13961956521739133,14627,92,Q62100,0.2628019801980198,101,-9,Prm3,1.0869566283619563,0.9900989131277221
G5C4B2,0.09981730769230768,12439,208,Q3UJP5,0.02284210526315789,209,-1,,0.4807692330615383,0.4784689057995696
G5CA32,1.3587083333333325,4486,600,Q9WU79,1.6473138564273795,599,1,Prodh,0.1666666669124666,0.16694490850257415
G5B488,3.934100258397934,241,1935,Q8R418,4.302852296450942,1916,19,Dicer1,0.05167958861963681,0.05219206530110715
G5B5A3,3.0434551630434785,2324,736,Q60838,2.8316671195652185,736,0,Dvl2,0.13586956920920912,0.13586956444613718
G5B8W5,4.300300824175825,3287,728,Q91YJ5,3.626861072902338,727,1,Mtif2,0.1373626389322443,0.13755158459338754
G5BD09,0.031224999999999996,12622,160,P28574,0.0292375,160,0,Max,0.6249999985562504,0.6249999884250002
G5B6N1,9.265689922480627,13903,129,Q925Q5,10.045765624999994,128,1,Gpha2,0.7751938317852709,0.7812500082484382
G5AXW1,0.8796166666666665,10528,300,Q9CXX0,1.0241400651465802,307,-7,Hyls1,0.3333333382523337,0.3257328981250814
G5AYY0,1.1627918593894553,1067,2162,Q91ZB0,0.6463801305970154,2144,18,Alpk2,0.04625346849775013,0.04664179043443228
G5B6U9,4.681617021276596,5914,423,Q04998,4.626790094339621,424,-1,Inhba,0.23640662008054375,0.23584905438283985
G5B4I2,7.834329749103945,4228,558,Q8VEG6,4.994607207207204,555,3,Cnot6l,0.1792114720289526,0.18018018021225649
G5ATQ6,2.4697132352941185,11414,272,A2ADA5,6.599780068728525,291,-19,Pusl1,0.36764705520713226,0.343642622697253
G5CBI5,1.318067590987867,10583,577,Q3V036,1.3001956181533645,639,-62,Ccdc27,0.17331022214594458,0.1564945231718669
G5BTB7,3.6472469512195103,2273,984,Q9Z0E2,3.321132911392403,948,36,Chrd,0.10162601539579981,0.10548523122449534
G5BJW3,0.36197831325301183,6780,415,Q9ERV1,0.23582211538461537,416,-1,Mkrn2,0.24096385733378073,0.24038461528029148
G5BSB2,3.530313953488372,14325,172,Q9CWP8,0.8418691588785046,107,65,Pold4,0.5813953504843021,0.934579449069159
G5AYP9,4.444398395721922,7301,374,P28474,4.2183716577540125,374,0,Adh5,0.26737967894141706,0.2673796784845723
G5AYT7,3.4826736334405153,3529,622,O08582,3.2536781437125786,668,-46,Gtpbp1,0.1607717035623404,0.14970059781295603
G5BM57,0.029892938496583147,5404,439,C0HKD9,0.03223690205011389,439,0,Mfap1b,0.22779043362779022,0.22779043112892944
G5C2H2,0.5844082073434127,6896,463,O08750,0.3261839826839825,462,1,Nfil3,0.21598272684025932,0.21645021671744588
G5C4Q0,0.043321428571428566,12764,252,P70436,0.6087583333333334,240,12,Dlx4,0.39682538060119044,0.4166666645229164
G5BLM4,7.469805714285716,12120,175,P62331,7.469805714285716,175,0,Arf6,0.5714285696113143,0.5714285707765143
G5BH83,2.145597806215722,5237,547,Q9WU00,1.5985487077534792,503,44,Nrf1,0.1828153568437657,0.19880715714705557
G5AQ05,5.420066252587988,5343,483,P97443,4.864053061224493,490,-7,Smyd1,0.20703933776236016,0.2040816296366362
G5BQF5,8.122951140065144,10068,307,P12242,7.382602605863195,307,0,Ucp1,0.3257328987172963,0.32573289788520843
G5AMH0,1.1267903225806448,12872,186,Q9D6Y7,1.5472575107296136,233,-47,Msra,0.5376343681607526,0.4291845523433478
G5BUS1,8.60954770318021,9605,283,B2RXM4,8.9794593639576,283,0,Mettl11b,0.3533568933374562,0.35335689094346284
G5BZD9,2.3606328671328667,13234,286,Q3KNI6,1.301330275229358,218,68,Pih1d3,0.3496503555209093,0.4587155927678897
G5B6T1,0.028024691358024698,12540,162,O70492,0.028024691358024698,162,0,Snx3,0.6172839455493832,0.6172839353666665
G5B332,0.067247311827957,14432,93,Q8K2Q5,0.044176470588235296,85,8,Chchd7,1.0752687984301077,1.1764705919258822
G5BG42,2.1453691931540333,2295,818,Q9QZQ0,2.6988735135135156,925,-107,Npas3,0.12224939012477455,0.10810810812929701
G5BW81,2.2003972602739728,12554,219,Q9CWY9,0.4262511415525113,219,0,Rpain,0.45662101181022835,0.4566209951040639
G5BGE0,2.4551087267525036,3716,699,Q80X44,1.9298126760563385,710,-11,Zbtb24,0.14306151770342443,0.14084506753566184
G5AMR2,2.3045849282296667,3660,836,Q8BUY8,3.8365096852300207,826,10,Gprasp2,0.11961722604386357,0.12106537361662512
G5BM35,7.389078801331852,2198,901,Q8CC12,5.060334947538339,1239,-338,Cdan1,0.11098778874701587,0.08071024903732213
G5BRK0,1.5574552380952378,933,1050,Q6P1E1,1.625399253731344,1072,-22,Zmiz1,0.0952380942812936,0.0932835838513389
G5AMI4,1.2426344936708869,8569,632,Q922M5,0.5713333333333334,438,194,Cdca7l,0.1582278478351586,0.2283105036561644
G5AYY7,0.5829431279620855,11861,211,O35602,0.3540058479532166,342,-131,Rax,0.4739336529049288,0.29239766070119866
G5BXL7,8.47982591093117,4999,494,P06745,6.899928315412189,558,-64,Gpi,0.2024291501730566,0.17921147139648047
G5C4S1,7.6322412698412725,13022,315,Q8C6C9,8.565403560830866,337,-22,Leg1,0.3174603239983903,0.2967359144093684
G5BK68,0.8149741379310345,10824,232,Q61792,0.7135779467680605,263,-31,Lasp1,0.43103449205086203,0.38022813406577977
G5BD17,5.499540719696973,1700,1056,P35546,6.512792825112107,1115,-59,Ret,0.09469696928446437,0.0896860972904196
G5AZN7,10.259311320754717,12952,212,Q9CQD7,11.000688679245279,212,0,Pinlyp,0.4716981117776277,0.47169812577166675
G5B048,4.12020168067227,10141,238,Q6ZWZ2,4.12020168067227,238,0,Ube2r2,0.42016806960652087,0.42016806988549577
G5BKM2,2.854992156862748,10036,255,Q9D1H9,2.4929649805447482,257,-2,Mfap4,0.3921568661803922,0.38910505507937776
G5BAM4,6.789339207048456,12566,227,Q9DAE8,7.843346007604567,263,-36,,0.44052864630616767,0.38022814306928127
G5AQV9,4.0941610305958145,3587,621,Q8BMA6,4.040604799999997,625,-4,Srp68,0.16103059545899034,0.1599999988784491
G5B2Z5,1.9817388632872508,4410,651,Q80U59,1.6736375358166193,1396,-745,Kiaa0232,0.1536098205649737,0.07163323821012475
G5CAR5,4.82710548523207,11321,237,P17751,5.812103678929764,299,-62,Tpi1,0.42194092518987336,0.33444816048190634
G5BID4,0.0509313725490196,8416,306,Q8VD12,1.545546632124352,386,-80,Znf385a,0.32679738709924844,0.2590673551834298
G5BKX3,4.967170967741925,3342,620,Q03526,5.684737599999997,625,-5,Itk,0.1612903215216179,0.1600000012430979
G5BKD4,0.7830234505862648,5883,597,Q924A0,0.7149106753812632,459,138,Tcf7l2,0.1675041900236853,0.21786492439962957
G5B8D4,0.045759911894273135,5447,454,Q8CI08,0.04064543889845095,581,-127,Slain2,0.22026431266145377,0.1721170411799313
G5C3R3,2.982753280839897,11120,381,Q8BVN4,2.0561040462427753,346,35,Mterf4,0.26246718539911795,0.28901734955083797
G5BIF1,0.18789579158316635,6050,499,Q3US59,0.14292995169082123,414,85,Gm28047,0.2004008019391584,0.24154589286925138
G5AR23,1.7396273764258552,11363,263,Q9Z2G9,3.6995743801652896,242,21,Htatip2,0.3802281399760455,0.4132231402724834
G5B755,4.077297213622285,11490,323,Q9D2H8,3.689121495327105,321,2,Fndc8,0.3095975180629011,0.3115264792167915
G5C245,4.895199999999999,3447,680,Q8BQM4,4.864929307805603,679,1,Heatr3,0.1470588262558499,0.1472754034200225
G5AKH0,1.8171820987654315,7641,324,Q9WVA3,1.805269938650308,326,-2,Bub3,0.30864197517814823,0.30674846651539883
G5BPI2,4.38418545454545,5857,825,O70372,4.637804812834227,1122,-297,Tert,0.12121211903211807,0.0891265610130211
G5BVJ8,0.6620239760239754,1137,1001,Q5F2E8,0.6620289710289705,1001,0,Taok1,0.09990009894932067,0.09990010187124489
G5BB66,0.12505031446540882,12476,159,Q9R0Q7,0.12429375000000001,160,-1,Ptges3,0.6289307358721383,0.6250000386057122
G5BJS2,2.5954440389294393,3864,822,G5E8Z2,2.4510188235294135,850,-28,Taf4b,0.12165450163729934,0.11764705862290252
G5B4G4,2.399481876332622,10224,469,Q8BVY0,2.5208053097345133,452,17,Rsl1d1,0.21321962678320455,0.22123894166728109
G5ASP5,0.38219631901840473,8751,326,P15314,0.3723981762917934,329,-3,Irf1,0.30674846035582853,0.30395136990395133
G5BZ10,1.3050349907918986,4147,543,Q99J45,1.3190822429906532,535,8,Nrbp1,0.18416206228530377,0.18691588996109892
G5B4L7,1.4853375174337529,2473,717,Q9D0E1,1.9383196159122087,729,-12,Hnrnpm,0.13947001361626193,0.13717421401795896
G5C794,16.81973493975903,14326,166,Q9ES17,8.098499999999998,146,20,Il21,0.6024096439272,0.6849315132767797
G5CAZ6,1.0290170648464163,10165,293,E9PUQ3,0.0,292,1,Nkapd1,0.34129693141126277,0.3424657744026028
G5BBJ9,0.8713410138248848,6373,434,Q8BH60,0.8969222462203026,463,-29,Gopc,0.23041474322041486,0.21598271583385972
G5ALE0,2.354709973753283,2434,762,Q6ZQK5,1.914171428571427,770,-8,Acap2,0.13123359461739603,0.12987012928048702
G5AXJ8,10.601007425742583,11076,404,Q06770,10.015440806045344,397,7,Serpina6,0.24752474809547034,0.2518891680651335
G5BMC5,0.8161746575342471,3900,584,Q99K90,0.6283116883116886,693,-109,Tab2,0.17123287411866459,0.1443001389666957
G5B720,2.304828571428572,5688,420,Q8BHS3,1.8324119047619056,420,0,Rbm22,0.2380952396350712,0.23809524497213935
G5AWM4,8.485606741573028,12106,178,Q9JM76,8.485398876404485,178,0,Arpc3,0.5617977398195503,0.5617977627015172
G5AX66,0.20173170731707318,6964,492,P02535,0.12908070175438596,570,-78,Krt10,0.20325203251016247,0.17543859432982473
G5AVG5,0.006500000000000001,13881,108,Q9CQ90,0.004838709677419355,155,-47,,0.9259259418981484,0.6451612926689677
G5ALH8,13.834151785714283,14450,112,A0A075B5J5,23.168198198198198,111,1,Trbv31,0.8928571547946426,0.9009009192246854
G5B3U4,4.23743269230769,9747,312,P52624,3.0670192926045012,311,1,Upp1,0.32051281872580123,0.32154341369279094
G5B9G6,5.46493267326733,4332,505,Q80VE5,5.461469306930693,505,0,Tbc1d22b,0.1980198019580277,0.19801980025698396
G5C149,2.8137629179331296,8495,329,O70400,3.671418960244648,327,2,Pdlim1,0.3039513676384498,0.3058103940501652
G5BD30,3.5719695057833913,1451,951,Q62381,3.937486673247776,1013,-62,Tll1,0.10515247241339643,0.0987166817876792
G5AV25,3.146711538461539,7293,416,Q9WUU6,3.0234166666666646,408,8,Hnf4g,0.24038460814462995,0.24509803854763446
G5B8N3,6.851469565217391,13346,230,Q9QZL9,5.281569565217391,230,0,Dkkl1,0.43478261571926097,0.434782601973813
G5BEA3,1.6384139860139866,2752,715,O88866,1.7664313725490206,714,1,Hunk,0.1398601381550072,0.14005602351289112
G5ASC4,8.152478753541072,8430,353,P58389,10.333195046439634,323,30,Ptpa,0.2832861189612492,0.30959752598921947
G5AKP4,1.7889889807162536,8135,363,Q9QXV1,1.8016022099447513,362,1,Cbx8,0.27548209437917354,0.2762430898338081
G5BPU3,13.591706896551731,12914,232,Q9JJW0,18.121566037735846,212,20,Pxmp4,0.43103447431775854,0.4716981151462108
G5BAV7,1.0898034188034187,13190,234,Q9D9J2,0.0,266,-32,Tex33,0.42735042322820516,0.37593985940601515
G5CBB7,3.7057287761852282,2043,907,Q9D684,3.6243953488372074,903,4,Rin2,0.11025358319685441,0.11074196893262507
G5BI27,2.0173750000000004,4138,600,Q8BVD5,3.084690972222221,576,24,Mpp7,0.16666666844028344,0.17361110879922917
G5C5L5,0.008351097178683386,8289,319,Q9WU01,0.007667621776504299,349,-30,Khdrbs2,0.3134796501827867,0.28653290768442724
G5ATR8,1.7496470588235296,6703,612,Q8C886,0.8801491803278683,610,2,Plekhn1,0.16339869175551633,0.16393442461074373
G5C8C1,0.39224361493123794,5792,509,Q8VDM1,0.31812328767123266,511,-2,Zgpat,0.19646365606966595,0.1956947120678278
G5BNB8,11.680497942386832,11500,243,Q3UBZ5,8.57658108108108,222,21,Mif4gd,0.4115226343986499,0.4504504416641531
G5BWI8,4.4605754985754995,8866,351,Q3USL1,4.490908571428569,350,1,Klhdc9,0.28490029132689454,0.2857142765281428
G5BWW8,0.4544887892376677,1580,892,Q3UJB0,0.4140569476082002,878,14,Sf3b2,0.1121076252229541,0.11389521708019781
G5C9R6,0.3604078431372548,10491,255,Q64299,2.4480367231638414,354,-99,Ccn3,0.3921568663725492,0.2824858755161865
G5AL40,1.186445277361319,2803,667,Q8K0L9,1.0644291497975706,741,-74,Zbtb20,0.1499250412016641,0.13495276459609593
G5B3C3,0.7813813559322034,14150,118,Q8BMC1,0.5186440677966101,118,0,Atp6v1g3,0.8474576124000001,0.8474576181101694
G5ATK8,4.027193010752688,1273,1860,Q3UQ44,4.128554920634918,1575,285,Iqgap2,0.05376344028292242,0.06349206333080713
G5CB99,3.411385321100918,3948,545,P21661,3.7006091051805314,637,-92,Pcsk2,0.18348623828473393,0.15698587245285495
G5BNZ4,2.5349729448491174,1613,961,Q3UHJ0,2.538038581856101,959,2,Aak1,0.10405827292115277,0.10427528646664773
G5AYI0,2.6088217054263567,14301,129,Q9D937,2.9069268292682926,123,6,,0.7751937852257367,0.8130080337830078
G5BXG5,2.071552218430031,1064,1465,Q9ES52,2.3972997481108305,1191,274,Inpp5d,0.06825938725322413,0.08396305557410773
G5BFE2,0.6656898305084744,4608,590,P70297,0.694567518248175,548,42,Stam,0.1694915306850848,0.18248174904088496
G5BB44,1.5334664842681252,4774,731,O35613,1.4591542625169154,739,-8,Daxx,0.13679890693768657,0.1353179989416913
G5AQ89,2.142474820143884,13684,278,Q8BSA9,3.4241750972762643,257,21,Tyw3,0.35971223423604326,0.389105051810272
G5BNM1,1.3609260700389108,12504,257,Q6Q6R3,3.118078189300411,243,14,Crip3,0.38910506358560304,0.4115226309584774
G5BYG0,1.9486938775510199,11900,196,Q9D920,2.160569230769231,195,1,Borcs5,0.5102040442094392,0.5128204942923079
G5B7Z7,6.768323999999991,2136,1000,Q6ZQJ5,6.630359698681732,1062,-62,Dna2,0.10000000154973994,0.09416195871112662
G5APE7,3.4586581632653064,6666,392,Q8K0X8,3.453247448979593,392,0,Fez1,0.25510203742752546,0.25510205280609716
G5BS51,6.166856321839084,9204,522,Q8BU90,6.921635080645161,496,26,Olfm5,0.19157087745955942,0.2016129078884575
G5AVE4,6.999139622641512,13466,265,Q9CX63,9.89941666666666,252,13,,0.37735849571169816,0.39682540013025003
G5C1G4,0.7234429065743946,10104,289,O54836,0.9391103448275867,290,-1,Zmat3,0.34602076467854664,0.34482758006344827
G5B058,3.0797099125364444,3061,686,Q8C0M8,3.4089757489301,701,-15,Dnai1,0.1457725906874885,0.14265334897053922
G5BE85,1.3056130268199235,10686,261,Q8BP78,1.0866730158730165,315,-54,Fra10ac1,0.3831417536643676,0.3174603128197461
